voter_id,nombre,genero,curul_tipo,legislatura,partido,partido_disciplina,dim_1_aligned,dim_2_aligned,dim_1_raw,dim_2_raw,disciplina,n_votos
P00163,Borrego Estrada Felipe,M,plurinominal,LX,PAN,Convergencia,0.45723339718804923,-0.3775058189806679,0.550728,-0.472903,0.8478,427
P00164,Bracho González Carlos Augusto,M,mayoria_relativa,LX,PAN,Convergencia,0.6005743971880493,0.14388218101933214,0.694069,0.048485,0.9881,590
P00165,Buganza Salmerón Gerardo,M,plurinominal,LX,PAN,Convergencia,0.4371203971880492,-0.4472168189806679,0.530615,-0.542614,0.6153,590
P00166,Campos Galván María Eugenia,F,plurinominal,LX,PAN,Convergencia,0.6467803971880492,-0.5769068189806679,0.740275,-0.672304,0.6424,590
P00167,Carbajal Méndez Liliana,F,plurinominal,LX,PAN,Convergencia,0.6935753971880493,0.006125181019332154,0.78707,-0.089272,0.7288,590
P00168,Carbajal Tejada Rogelio,F,plurinominal,LX,PAN,Convergencia,0.42935139718804927,-0.47934181898066786,0.522846,-0.574739,0.9083,338
P00169,Cárdenas Gutiérrez Gustavo Adolfo,M,plurinominal,LX,PAN,Convergencia,0.4850193971880492,-0.4278428189806679,0.578514,-0.52324,0.8125,32
P00170,Cárdenas Sánchez Esmeralda,M,plurinominal,LX,PAN,Convergencia,0.7897143971880493,-0.007936818980667837,0.883209,-0.103334,0.7119,590
P00171,Carrasco Altamirano Diódoro Humberto,M,plurinominal,LX,PAN,Convergencia,0.5975203971880493,-0.6274428189806679,0.691015,-0.72284,0.622,590
P00172,Castaño Contreras Cristián,M,plurinominal,LX,PAN,Convergencia,0.6362683971880493,-0.4807958189806678,0.729763,-0.576193,0.8898,590
P00173,Castro De la Rosa Osiel,M,mayoria_relativa,LX,PAN,Convergencia,0.4813313971880492,-0.29525781898066783,0.574826,-0.390655,0.5542,590
P00174,Castro Romero Ma. Sofía Del Perpetuo Socorro,M,mayoria_relativa,LX,PAN,Convergencia,0.4264793971880493,-0.49092481898066787,0.519974,-0.586322,0.8902,337
P00175,Ceja Romero Ramón,F,mayoria_relativa,LX,PAN,Convergencia,0.7295813971880493,-0.04108981898066784,0.823076,-0.136487,0.8525,590
P00176,Chávez García Daniel,M,mayoria_relativa,LX,PAN,Convergencia,0.4144063971880493,-0.4654748189806679,0.507901,-0.560872,0.9116,441
P00177,Collado Lara Beatriz,F,plurinominal,LX,PAN,Convergencia,0.8735183971880492,0.016138181019332162,0.967013,-0.079259,0.8,590
P00178,Contreras Coeto José Luis,M,mayoria_relativa,LX,PAN,Convergencia,0.6799813971880493,-0.2946358189806679,0.773476,-0.390033,0.9339,590
P00179,Cuen Garibi Marcela,F,mayoria_relativa,LX,PAN,Convergencia,0.8700553971880493,-0.12842981898066785,0.96355,-0.223827,0.861,590
P00180,Cuevas Melo Abel Ignacio,F,plurinominal,LX,PAN,Convergencia,0.4850353971880492,-0.42781481898066787,0.57853,-0.523212,0.8485,33
P00181,Curiel Preciado Leobardo,M,mayoria_relativa,LX,PAN,Convergencia,0.4159703971880492,-0.4365758189806679,0.509465,-0.531973,0.6729,590
P00182,Dávila Fernández Adriana,F,plurinominal,LX,PAN,Convergencia,0.5979113971880492,-0.6203108189806679,0.691406,-0.715708,0.5966,590
P00183,Dávila  García Francisco,F,plurinominal,LX,PAN,Convergencia,0.6387393971880493,-0.14019081898066782,0.732234,-0.235588,0.7864,590
P00184,De León Tello Jesús,,mayoria_relativa,LX,PAN,Convergencia,0.5957883971880492,0.10428818101933215,0.689283,0.008891,0.8068,590
P00185,De la Torre Jaramillo Eduardo Sergio,M,plurinominal,LX,PAN,Convergencia,0.5610793971880492,0.36394818101933213,0.654574,0.268551,0.7119,590
P00186,De la Torre Sánchez José,M,mayoria_relativa,LX,PAN,Convergencia,0.37851539718804916,-0.32164581898066785,0.47201,-0.417043,0.8208,279
P00187,Degante Romero Silvia Emilia,F,mayoria_relativa,LX,PAN,Convergencia,0.6581753971880492,-0.4945548189806679,0.75167,-0.589952,0.7864,590
P00188,Del Toro del Villar Tomás,M,plurinominal,LX,PAN,Convergencia,0.6439803971880492,-0.12283581898066785,0.737475,-0.218233,0.8407,590
P00189,Del Valle Toca Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.7663883971880492,-0.10724481898066783,0.859883,-0.202642,0.6627,590
P00190,Delgado Oscoy Alejandro Enrique,M,mayoria_relativa,LX,PAN,Convergencia,0.7890293971880492,-0.0003968189806678457,0.882524,-0.095794,0.7695,590
P00191,Deschamps Falcón Ángel Rafael,M,mayoria_relativa,LX,PAN,Convergencia,0.4636293971880492,-0.38979481898066787,0.557124,-0.485192,0.8126,427
P00192,Díaz García José Antonio,M,plurinominal,LX,PAN,Convergencia,0.5935453971880492,-0.5977428189806678,0.68704,-0.69314,0.8254,590
P00193,Díaz Garibay Felipe,M,plurinominal,LX,PAN,Convergencia,0.6261283971880492,-0.5989678189806679,0.719623,-0.694365,0.9119,590
P00194,Díaz Gordillo Martha Cecilia,F,plurinominal,LX,PAN,Convergencia,0.6195983971880492,-0.5710598189806678,0.713093,-0.666457,0.6305,590
P00195,Díaz Mena Joaquín Jesús,M,mayoria_relativa,LX,PAN,Convergencia,0.6473713971880493,0.21109718101933217,0.740866,0.1157,0.8878,517
P00196,Díaz de León Torres Leticia,F,plurinominal,LX,PAN,Convergencia,0.4041103971880492,-0.7720058189806679,0.497605,-0.867403,0.7407,590
P00197,Domínguez Servién Francisco,M,mayoria_relativa,LX,PAN,Convergencia,0.6815703971880492,-0.016678818980667837,0.775065,-0.112076,0.6149,457
P00198,Duck Núñez Edgar Mauricio,M,mayoria_relativa,LX,PAN,Convergencia,0.7993713971880493,0.009790181019332156,0.892866,-0.085607,0.5763,590
P00199,Enríquez Flores Armando,M,mayoria_relativa,LX,PAN,Convergencia,0.6401403971880493,-0.12925981898066785,0.733635,-0.224657,0.9628,564
P00200,Enríquez Martínez Luis Rodolfo,M,mayoria_relativa,LX,PAN,Convergencia,0.7163663971880493,-0.49122481898066783,0.809861,-0.586622,0.7313,227
P00201,Escaroz Soler Gerardo Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.6389613971880492,-0.13683681898066785,0.732456,-0.232234,0.9203,590
P00202,Escobar Jardinez Adolfo,M,mayoria_relativa,LX,PAN,Convergencia,0.49526339718804924,-0.30520981898066785,0.588758,-0.400607,0.8128,358
P00203,Félix Holguín Armando Jesús,M,mayoria_relativa,LX,PAN,Convergencia,0.7093603971880492,-0.4414188189806678,0.802855,-0.536816,0.7983,590
P00204,Felton González Carlos Eduardo,M,mayoria_relativa,LX,PAN,Convergencia,0.9028293971880492,0.009737181019332158,0.996324,-0.08566,0.5322,590
P00205,Fernández Cabrera Adrián,M,plurinominal,LX,PAN,Convergencia,0.6408803971880492,-0.15470881898066785,0.734375,-0.250106,0.9119,590
P00206,Figueroa Ortega David,M,plurinominal,LX,PAN,Convergencia,0.6443243971880492,-0.08760181898066784,0.737819,-0.182999,0.7062,337
P00207,Flores Domínguez Emilio Ramón Ramiro,M,plurinominal,LX,PAN,Convergencia,0.8685533971880492,-0.11844181898066784,0.962048,-0.213839,0.7542,590
P00208,Flores Grande Arturo,M,mayoria_relativa,LX,PAN,Convergencia,0.4744513971880492,-0.33939681898066787,0.567946,-0.434794,0.7898,590
P00209,Flores Morfín Jesús Vicente,M,plurinominal,LX,PAN,Convergencia,0.4061803971880492,-0.7708148189806678,0.499675,-0.866212,0.8085,590
P00210,Fraile García Francisco Antonio,M,plurinominal,LX,PAN,Convergencia,0.7547743971880493,-0.4245738189806678,0.848269,-0.519971,0.8,590
P00211,Franco Cazarez Ricardo,M,mayoria_relativa,LX,PAN,Convergencia,0.7059193971880492,0.38956818101933216,0.799414,0.294171,0.7678,590
P00212,Fuentes Ortíz José Guillermo,M,mayoria_relativa,LX,PAN,Convergencia,0.8619103971880492,-0.10920581898066785,0.955405,-0.204603,0.878,590
P00213,García González Carlos Alberto,M,plurinominal,LX,PAN,Convergencia,0.6863823971880493,-0.31257681898066786,0.779877,-0.407974,0.7898,590
P00214,García Müller Martha Margarita,F,mayoria_relativa,LX,PAN,Convergencia,0.8187783971880492,-0.29325081898066785,0.912273,-0.388648,0.8153,590
P00215,García Reyes Beatriz Eugenia,F,mayoria_relativa,LX,PAN,Convergencia,0.8155393971880492,-0.32132481898066784,0.909034,-0.416722,0.7593,590
P00216,Garmendia Hernández Yolanda Mercedes,F,mayoria_relativa,LX,PAN,Convergencia,0.6289973971880493,0.2607871810193322,0.722492,0.16539,0.8186,590
P00217,Gómez Leyva Silvio,M,plurinominal,LX,PAN,Convergencia,0.6422233971880492,-0.14069181898066785,0.735718,-0.236089,0.8674,460
P00218,González Betancourt Jorge Justiniano,M,plurinominal,LX,PAN,Convergencia,0.6857693971880492,0.0008501810193321524,0.779264,-0.094547,0.9237,590
P00219,González Martínez María Gabriela,F,mayoria_relativa,LX,PAN,Convergencia,0.4730993971880493,-0.3445708189806679,0.566594,-0.439968,0.7593,590
P00220,González Morán Martín Oscar,M,mayoria_relativa,LX,PAN,Convergencia,0.7582663971880492,-0.11738081898066784,0.851761,-0.212778,0.8865,564
P00221,González Roaro Benjamín Ernesto,M,plurinominal,LX,PAN,Convergencia,0.4634103971880492,-0.3655718189806679,0.556905,-0.460969,0.6932,590
P00222,González Ruiz Felipe,M,mayoria_relativa,LX,PAN,Convergencia,0.7396473971880493,-0.4576618189806678,0.833142,-0.553059,0.9271,590
P00223,González Sánchez Ma. Dolores,F,plurinominal,LX,PAN,Convergencia,0.6765883971880492,-0.3729058189806679,0.770083,-0.468303,0.8559,590
P00224,Gudiño Ortíz Francisco Javier,M,plurinominal,LX,PAN,Convergencia,0.6516003971880492,-0.08320981898066783,0.745095,-0.178607,0.7288,590
P00225,Guerrero Torres José Gildardo,F,mayoria_relativa,LX,PAN,Convergencia,0.42030439718804924,-0.7177468189806678,0.513799,-0.813144,0.8254,590
P00226,Gutiérrez Lagunes María Victoria,F,mayoria_relativa,LX,PAN,Convergencia,0.8483043971880493,0.13040518101933216,0.941799,0.035008,0.8593,590
P00227,Hernández Núñez Elia,F,plurinominal,LX,PAN,Convergencia,0.42008039718804924,-0.7064438189806679,0.513575,-0.801841,0.761,590
P00228,Hurtado Pérez Nelly Asunción,F,plurinominal,LX,PAN,Convergencia,0.8611383971880492,-0.13197781898066785,0.954633,-0.227375,0.7068,590
P00229,Iragorri Durán Enrique,M,mayoria_relativa,LX,PAN,Convergencia,0.7497583971880493,-0.14784881898066782,0.843253,-0.243246,0.8108,502
P00230,Jiménez Ramos María Esther,F,mayoria_relativa,LX,PAN,Convergencia,0.5528043971880492,0.011076181019332165,0.646299,-0.084321,0.8966,590
P00231,Jiménez del Castillo Ma. de los Ángeles,F,plurinominal,LX,PAN,Convergencia,0.6698533971880493,-0.3922198189806679,0.763348,-0.487617,0.8508,590
P00232,Joaquín Coldwell Addy Cecilia,M,mayoria_relativa,LX,PAN,Convergencia,0.7390843971880492,-0.41141781898066787,0.832579,-0.506815,0.5814,590
P00233,Lagunes Viveros Violeta del Pilar,F,mayoria_relativa,LX,PAN,Convergencia,0.4375723971880492,-0.41712281898066783,0.531067,-0.51252,0.8008,502
P00234,Landeros González Ramón,M,mayoria_relativa,LX,PAN,Convergencia,0.6823633971880493,-0.28465881898066786,0.775858,-0.380056,0.9331,523
P00235,Lara Compeán David,M,mayoria_relativa,LX,PAN,Convergencia,0.5786673971880493,0.18863918101933216,0.672162,0.093242,0.9153,590
P00236,Larios Córdova Héctor,M,plurinominal,LX,PAN,Convergencia,0.4591823971880492,-0.42110781898066785,0.552677,-0.516505,0.6559,590
P00237,Laviada Hernández Iñigo Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.9060133971880492,0.06403318101933216,0.999508,-0.031364,0.8017,590
P00238,Lemus Muñoz Ledo Ramón Ignacio,M,plurinominal,LX,PAN,Convergencia,0.35145739718804925,-0.7759638189806679,0.444952,-0.871361,0.8424,590
P00239,Leura González Agustín,M,mayoria_relativa,LX,PAN,Convergencia,0.7006813971880492,-0.30460381898066785,0.794176,-0.400001,0.922,590
P00240,Lezama Aradillas René,M,mayoria_relativa,LX,PAN,Convergencia,0.7882853971880492,-0.006164818980667841,0.88178,-0.101562,0.8971,340
P00241,Limas Frescas María Soledad,,plurinominal,LX,PAN,Convergencia,0.7720023971880492,-0.3940458189806679,0.865497,-0.489443,0.8661,590
P00242,Lizaola de la Torre Alonso Manuel,M,mayoria_relativa,LX,PAN,Convergencia,0.5139453971880492,-0.48446181898066787,0.60744,-0.579859,0.4492,590
P00243,López Cisneros José Martín,M,plurinominal,LX,PAN,Convergencia,0.5936813971880492,-0.04850981898066785,0.687176,-0.143907,0.5983,590
P00244,López Reyna Omeheira,F,mayoria_relativa,LX,PAN,Convergencia,0.4868883971880492,-0.4941958189806679,0.580383,-0.589593,0.7508,590
P00245,López Silva Rubí Laura,F,mayoria_relativa,LX,PAN,Convergencia,0.8402563971880492,-0.16668081898066783,0.933751,-0.262078,0.9464,541
P00246,Ludlow Kuri Lorenzo Daniel,M,mayoria_relativa,LX,PAN,Convergencia,0.6430813971880492,-0.10575781898066784,0.736576,-0.201155,0.7876,532
P00247,Lujano Nicolás Christian Martín,M,plurinominal,LX,PAN,Convergencia,0.4756223971880492,-0.40867981898066785,0.569117,-0.504077,0.6797,590
P00248,Maawad Robert Luis Xavier,M,mayoria_relativa,LX,PAN,Convergencia,0.7289263971880492,-0.03240381898066784,0.822421,-0.127801,0.7634,541
P00249,Macías Zambrano Gustavo,M,mayoria_relativa,LX,PAN,Convergencia,0.6404643971880493,-0.13367581898066783,0.733959,-0.229073,0.7575,569
P00250,Madrazo Limón Carlos,M,mayoria_relativa,LX,PAN,Convergencia,0.6669913971880492,-0.5212458189806679,0.760486,-0.616643,0.6472,564
P00251,Magallón Arceo Leonardo Melesio de J.,M,plurinominal,LX,PAN,Convergencia,0.6207993971880492,0.15016418101933215,0.714294,0.054767,0.9203,590
P00252,Malagón Ríos Martín,M,mayoria_relativa,LX,PAN,Convergencia,0.6873753971880492,-0.3541728189806679,0.78087,-0.44957,0.8983,590
P00253,Maldonado González David,M,plurinominal,LX,PAN,Convergencia,0.6038783971880493,0.12724818101933216,0.697373,0.031851,0.5424,590
P00254,Manuell-Gómez Angulo Dolores De María,,mayoria_relativa,LX,PAN,Convergencia,0.8864833971880492,0.2945021810193322,0.979978,0.199105,0.6847,590
P00255,Martínez Valero Dora Alicia,M,plurinominal,LX,PAN,Convergencia,0.5739413971880493,-0.6492638189806679,0.667436,-0.744661,0.8271,590
P00256,Medellín Varela Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.6716323971880492,-0.07183081898066783,0.765127,-0.167228,0.7695,590
P00257,Medina Macias Alma Hilda,M,plurinominal,LX,PAN,Convergencia,0.7296343971880492,-0.4724568189806678,0.823129,-0.567854,0.7237,590
P00258,Medina Rodríguez Lizbeth,M,plurinominal,LX,PAN,Convergencia,0.4898533971880492,-0.021238818980667845,0.583348,-0.116636,0.7966,590
P00259,Mejía García Luis Alonso,M,mayoria_relativa,LX,PAN,Convergencia,0.5927053971880493,-0.22074181898066786,0.6862,-0.316139,0.7831,590
P00260,Méndez Meneses Apolonio,M,plurinominal,LX,PAN,Convergencia,0.6359123971880493,-0.48178981898066786,0.729407,-0.577187,0.9763,590
P00261,Mendoza Morales Lucía Susana,F,plurinominal,LX,PAN,Convergencia,0.5083683971880493,-0.16469181898066787,0.601863,-0.260089,0.9424,590
P00262,Minjares Jiménez José Manuel,M,mayoria_relativa,LX,PAN,Convergencia,0.4118193971880493,-0.5934968189806679,0.505314,-0.688894,0.7702,248
P00263,Mohamar Dainitin Oscar Miguel,M,mayoria_relativa,LX,PAN,Convergencia,0.8847693971880493,-0.11196781898066784,0.978264,-0.207365,0.3898,590
P00264,Mollinedo Hernández Agustín,M,mayoria_relativa,LX,PAN,Convergencia,0.6902823971880492,-0.33188881898066785,0.783777,-0.427286,0.7305,590
P00265,Monraz Ibarra Miguel Ángel,M,mayoria_relativa,LX,PAN,Convergencia,0.7896203971880492,-0.13312881898066786,0.883115,-0.228526,0.5983,590
P00266,Morales Ramos José Nicolás,M,plurinominal,LX,PAN,Convergencia,0.7355803971880492,-0.19542481898066788,0.829075,-0.290822,0.6881,590
P00267,Morelos Borja María Esperanza,,plurinominal,LX,PAN,Convergencia,0.5947583971880492,0.14187018101933216,0.688253,0.046473,0.9172,338
P00268,Moreno Álvarez Mario Eduardo,M,mayoria_relativa,LX,PAN,Convergencia,0.6884493971880492,-0.38653381898066785,0.781944,-0.481931,0.7949,590
P00269,Morgan Franco Rocío del Carmen,M,plurinominal,LX,PAN,Convergencia,0.5424963971880492,-0.6762958189806678,0.635991,-0.771693,0.8661,590
P00270,Murillo Flores Francisco Javier,M,mayoria_relativa,LX,PAN,Convergencia,0.5990613971880492,-0.5818598189806679,0.692556,-0.677257,0.8712,590
P00271,Murillo Torres José Luis,M,mayoria_relativa,LX,PAN,Convergencia,0.8359013971880492,-0.27368781898066785,0.929396,-0.369085,0.8915,590
P00272,Muñoz Serrano José Antonio,F,mayoria_relativa,LX,PAN,Convergencia,0.4321793971880492,-0.4935328189806678,0.525674,-0.58893,0.8339,590
P00273,Navarro Sugich Carlos Alberto,M,plurinominal,LX,PAN,Convergencia,0.4188553971880492,-0.7633788189806678,0.51235,-0.858776,0.6034,590
P00274,Noriega Blanco Vigil Ma. Elena de las N.,,plurinominal,LX,PAN,Convergencia,0.42547039718804924,-0.4182528189806679,0.518965,-0.51365,0.8763,590
P00275,Olvera Higuera Edgar Armando,F,mayoria_relativa,LX,PAN,Convergencia,0.4634943971880492,-0.39415081898066784,0.556989,-0.489548,0.5757,502
P00276,Orozco Ruiz Velazco Marco Heriberto,M,plurinominal,LX,PAN,Convergencia,0.8290423971880493,-0.11926781898066784,0.922537,-0.214665,0.8897,426
P00277,Ortega Martínez Ma. del Pilar,F,plurinominal,LX,PAN,Convergencia,0.6113973971880492,-0.6139158189806678,0.704892,-0.709313,0.8068,590
P00278,Ortíz Hernández Eduardo,F,plurinominal,LX,PAN,Convergencia,0.8228383971880492,0.08076418101933217,0.916333,-0.014633,0.7322,590
P00279,Oviedo Oviedo Ernesto,M,mayoria_relativa,LX,PAN,Convergencia,0.9062693971880492,0.07367718101933216,0.999764,-0.02172,0.9407,590
P00280,Paredes Rodríguez Francisco Javier,M,mayoria_relativa,LX,PAN,Convergencia,0.8712383971880492,-0.11022981898066785,0.964733,-0.205627,0.8492,590
P00281,Parra Jiménez Dolores Ma. del Carmen,F,mayoria_relativa,LX,PAN,Convergencia,0.6537053971880492,0.006739181019332158,0.7472,-0.088658,0.7864,590
P00282,Parra Noriega Luis Gustavo,F,plurinominal,LX,PAN,Convergencia,0.6055393971880493,-0.04408181898066783,0.699034,-0.139479,0.7287,564
P00283,Pérez Cuéllar Cruz,M,mayoria_relativa,LX,PAN,Convergencia,0.5095403971880492,-0.31918881898066787,0.603035,-0.414586,0.7038,547
P00284,Peyrot Solís Marco Antonio,M,plurinominal,LX,PAN,Convergencia,0.7158983971880493,-0.31980381898066784,0.809393,-0.415201,0.8666,577
P00285,Plascencia Alonso Francisco Javier,M,mayoria_relativa,LX,PAN,Convergencia,0.6802363971880492,-0.28501881898066783,0.773731,-0.380416,0.8627,590
P00286,Priego Tapia Gerardo,M,plurinominal,LX,PAN,Convergencia,0.6133333971880492,-0.5476068189806679,0.706828,-0.643004,0.7627,590
P00287,Pulido Pecero Pedro,M,plurinominal,LX,PAN,Convergencia,0.6830353971880493,-0.2705828189806679,0.77653,-0.36598,0.8542,590
P00288,Quintero Bello Jorge,M,mayoria_relativa,LX,PAN,Convergencia,0.7872673971880493,-0.005817818980667841,0.880762,-0.101215,0.9051,590
P00289,Ramírez Barba Ector Jaime,M,mayoria_relativa,LX,PAN,Convergencia,0.5999413971880493,-0.5853178189806678,0.693436,-0.680715,0.7644,590
P00290,Ramírez Villarreal Gustavo,M,mayoria_relativa,LX,PAN,Convergencia,0.6488043971880493,-0.45384881898066787,0.742299,-0.549246,0.9085,590
P00291,Ramos Covarrubias Héctor Manuel,M,mayoria_relativa,LX,PAN,Convergencia,0.8536283971880493,-0.11461481898066785,0.947123,-0.210012,0.8695,590
P00292,Reyes López Carlos Armando,M,plurinominal,LX,PAN,Convergencia,0.6802743971880493,-0.4395648189806679,0.773769,-0.534962,0.9085,590
P00293,Rincón Vargas Mirna Cecilia,F,mayoria_relativa,LX,PAN,Convergencia,0.8566913971880492,-0.11793881898066784,0.950186,-0.213336,0.7983,590
P00294,Rivera Rivera José Guadalupe,M,mayoria_relativa,LX,PAN,Convergencia,0.4723253971880492,-0.34713681898066784,0.56582,-0.442534,0.9034,590
P00295,Rivero Rivero Rolando,M,mayoria_relativa,LX,PAN,Convergencia,0.7608453971880492,-0.31287381898066785,0.85434,-0.408271,0.861,590
P00296,Rodríguez Ahumada Luis Fernando,M,mayoria_relativa,LX,PAN,Convergencia,0.5941783971880492,0.14833318101933216,0.687673,0.052936,0.6831,590
P00297,Rodríguez Jiménez Ricardo,M,plurinominal,LX,PAN,Convergencia,0.5103783971880492,-0.39980781898066786,0.603873,-0.495205,0.6441,590
P00298,Rodríguez Prats Juan José,M,plurinominal,LX,PAN,Convergencia,0.5168993971880492,-0.6967008189806678,0.610394,-0.792098,0.9068,590
P00299,Rodríguez Uresti Enrique,M,mayoria_relativa,LX,PAN,Convergencia,0.48351539718804926,-0.32150481898066785,0.57701,-0.416902,0.8644,590
P00300,Rodríguez Vizcarra Velázquez Adriana,F,plurinominal,LX,PAN,Convergencia,0.40118139718804924,-0.39341981898066786,0.494676,-0.488817,0.7915,590
P00301,Rojas Hernández Laura Angélica,F,plurinominal,LX,PAN,Convergencia,0.44632339718804925,-0.4527968189806678,0.539818,-0.548194,0.6729,590
P00302,Román Isidoro Demetrio,M,mayoria_relativa,LX,PAN,Convergencia,0.8099823971880492,-0.13431281898066783,0.903477,-0.22971,0.7576,590
P00303,Romo Jiménez Martha Angélica,F,plurinominal,LX,PAN,Convergencia,0.49004839718804927,-0.18635681898066786,0.583543,-0.281754,0.7949,590
P00304,Rubio Chávez José Ignacio Alberto,M,mayoria_relativa,LX,PAN,Convergencia,0.4495693971880492,-0.4121908189806679,0.543064,-0.507588,0.8254,590
P00305,Rueda Gómez Francisco,F,mayoria_relativa,LX,PAN,Convergencia,0.7403593971880492,-0.4565878189806678,0.833854,-0.551985,0.6661,590
P00306,Ruiz Velasco de Lira Ernesto,M,mayoria_relativa,LX,PAN,Convergencia,0.4579733971880492,-0.3549988189806679,0.551468,-0.450396,0.7915,590
P00307,Salas Contreras Marcos,M,mayoria_relativa,LX,PAN,Convergencia,0.7636353971880492,-0.09135081898066784,0.85713,-0.186748,0.7153,590
P00308,Salazar Madera Mario Alberto,M,plurinominal,LX,PAN,Convergencia,0.6994043971880493,-0.23569281898066785,0.792899,-0.33109,0.7322,590
P00309,Salum del Palacio Jorge Alejandro,M,plurinominal,LX,PAN,Convergencia,0.6681293971880492,-0.05677281898066784,0.761624,-0.15217,0.7898,590
P00310,Sánchez Domínguez Alejandro,M,plurinominal,LX,PAN,Convergencia,0.6568103971880492,0.09540618101933215,0.750305,9e-06,0.7021,564
P00311,Sánchez Díaz de Rivera Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.4742193971880493,-0.33550781898066784,0.567714,-0.430905,0.9059,489
P00312,Sánchez Gil Carlos René,M,mayoria_relativa,LX,PAN,Convergencia,0.6754933971880492,-0.30012181898066786,0.768988,-0.395519,0.9254,590
P00313,Sánchez Juárez Claudia,F,plurinominal,LX,PAN,Convergencia,0.4290123971880493,-0.4931538189806679,0.522507,-0.588551,0.6383,564
P00314,Sánchez Trujillo José Víctor,M,mayoria_relativa,LX,PAN,Convergencia,0.7855133971880492,0.37369218101933216,0.879008,0.278295,0.7373,590
P00315,Sandoval Munguía Juan Manuel,M,plurinominal,LX,PAN,Convergencia,0.7270653971880492,-0.47616381898066784,0.82056,-0.571561,0.8227,564
P00316,Solano Muñoz José de Jesús,M,mayoria_relativa,LX,PAN,Convergencia,0.6816433971880492,-0.27867381898066784,0.775138,-0.374071,0.6576,590
P00317,Stefanonni Mazzocco Martín,M,plurinominal,LX,PAN,Convergencia,0.7667883971880493,-0.09368381898066784,0.860283,-0.189081,0.861,590
P00318,Tamayo Herrera Yadhira Yvette,F,plurinominal,LX,PAN,Convergencia,0.4301683971880492,-0.4896568189806678,0.523663,-0.585054,0.8746,590
P00319,Torres Gómez Artemio,M,mayoria_relativa,LX,PAN,Convergencia,0.8465083971880493,-0.24576781898066785,0.940003,-0.341165,0.7017,590
P00320,Torres Herrera Víctor Manuel,M,mayoria_relativa,LX,PAN,Convergencia,0.7714353971880492,0.027245181019332154,0.86493,-0.068152,0.7153,590
P00321,Torres Torres Carlos Alberto,M,plurinominal,LX,PAN,Convergencia,0.6497323971880492,0.22181818101933215,0.743227,0.126421,0.8542,590
P00322,Valenzuela  García María Gloria Guadalupe,F,plurinominal,LX,PAN,Convergencia,0.7996343971880492,-0.21911081898066787,0.893129,-0.314508,0.7153,590
P00323,Valladolid Rodríguez Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.7367353971880493,-0.06768281898066784,0.83023,-0.16308,0.8,590
P00324,Vasconcelos Rueda Antonio,M,mayoria_relativa,LX,PAN,Convergencia,0.6617493971880493,0.32000618101933215,0.755244,0.224609,0.8407,590
P00325,Vázquez Martínez Alberto,M,plurinominal,LX,PAN,Convergencia,0.6927563971880493,-0.33052381898066785,0.786251,-0.425921,0.8327,508
P00326,Vega Corona Antonio,F,mayoria_relativa,LX,PAN,Convergencia,0.7598093971880492,-0.12010081898066784,0.853304,-0.215498,0.8831,590
P00327,Velázquez Gutiérrez José Guillermo,M,mayoria_relativa,LX,PAN,Convergencia,0.8361523971880492,-0.27305481898066786,0.929647,-0.368452,0.8508,590
P00328,Verástegui Ostos César Augusto,M,plurinominal,LX,PAN,Convergencia,0.8427743971880493,-0.05153781898066785,0.936269,-0.146935,0.5508,590
P00329,Verdín Saldaña Jaime,M,mayoria_relativa,LX,PAN,Convergencia,0.6221713971880493,0.04083018101933216,0.715666,-0.054567,0.9576,590
P00330,Victoria Alva Juan,F,mayoria_relativa,LX,PAN,Convergencia,0.6897943971880492,0.05759718101933216,0.783289,-0.0378,0.8723,564
P00331,Vieyra Olivares Adriana Rebeca,F,plurinominal,LX,PAN,Convergencia,0.7037853971880492,-0.29492481898066786,0.79728,-0.390322,0.8729,590
P00332,Villanueva Arjona Juan Manuel,M,mayoria_relativa,LX,PAN,Convergencia,0.8231843971880493,-0.30422781898066786,0.916679,-0.399625,0.8102,590
P00333,Zambrano Elizondo Javier Martín,M,mayoria_relativa,LX,PAN,Convergencia,0.7961943971880492,-0.21335381898066785,0.889689,-0.308751,0.8712,590
P00334,Zermeño Infante Jorge,M,mayoria_relativa,LX,PAN,Convergencia,0.7985063971880493,-0.35663681898066785,0.892001,-0.452034,0.8889,126
P00335,Álvarez Ramón Silbestre,M,mayoria_relativa,LX,MORENA,,-1.0769436028119508,0.03131518101933216,-0.983449,-0.064082,0.4441,590
P00336,Gálvez Rodríguez Fernel Arturo,M,plurinominal,LX,MORENA,,-0.9562366028119508,-0.23535981898066788,-0.862742,-0.330757,0.622,590
P00337,Morales Sánchez Efraín,M,mayoria_relativa,LX,MORENA,,-0.7392516028119508,0.26604818101933214,-0.645757,0.170651,0.2356,590
P00338,Sánchez Camacho David,M,plurinominal,LX,MORENA,,-0.8487916028119508,0.09654918101933216,-0.755297,0.001152,0.7949,590
P00339,Sandoval Ramírez Cuauhtémoc,M,plurinominal,LX,MORENA,,-0.8796986028119508,-0.08388681898066784,-0.786204,-0.179284,0.5508,590
