voter_id,nombre,partido,dim_1,dim_2,legislatura
P03951,Rojas Mancera Navor Alberto,MORENA,0.755892,-0.595982,LXV
P03952,Salazar López Noemi,MORENA,0.329424,-0.465275,LXV
P03953,Sandoval Ballesteros Pablo Amílcar,MORENA,0.274882,-0.449449,LXV
P03954,Sandoval Soto Martin,MORENA,0.284847,-0.448718,LXV
P03955,Sierra Damián María,MORENA,0.281784,-0.447795,LXV
P03956,Silva Hernández Dulce Maria,MORENA,0.954993,0.296627,LXV
P03957,Torres Navarro Juan Guadalupe,MORENA,0.272136,-0.449746,LXV
P03958,Torruco Garza Miguel,MORENA,0.549415,-0.510066,LXV
P03959,Valencia Medina Alma Griselda,MORENA,0.289712,-0.139509,LXV
P03960,Vázquez Arellano Manuel,MORENA,0.251826,-0.837818,LXV
P03961,Vázquez Álvarez Brianda Aurora,MORENA,0.684237,-0.600258,LXV
P03962,Vidal Benavides Faustino,MORENA,0.281821,-0.447781,LXV
P03963,Zebadúa Alva Joaquín,MORENA,0.28184,-0.447808,LXV
P03964,Becerra Moreno Monica,PAN,-0.685367,-0.431046,LXV
P03965,García García José Antonio,PAN,-0.579063,-0.463347,LXV
P03966,Oranday Aguirre Nora Elva,PAN,-0.70207,-0.354756,LXV
P03967,Aguado Romero Paulina,PAN,-0.667276,-0.34201,LXV
P03968,Aguilar Coronado Marco Humberto,PAN,-0.700983,-0.358581,LXV
P03969,Almaraz Smer Oscar de Jesús,PAN,-0.679554,-0.372327,LXV
P03970,Almendariz Puppo Marco Antonio,PAN,-0.705789,-0.3606,LXV
P03971,Álvarez Hernández Daniela Soraya,PAN,-0.703413,-0.359257,LXV
P03972,Aranda Orozco Ana Teresa,PAN,-0.68694,-0.372707,LXV
P03973,Azar Figueroa Anuar Roberto,PAN,-0.681867,-0.441237,LXV
P03974,Báez Guerrero José Luis,PAN,-0.703762,-0.36046,LXV
P03975,Balderas Hernández Itzel Josefina,PAN,-0.702737,-0.360712,LXV
P03976,Balderas Trejo Ana María,PAN,-0.694672,-0.355373,LXV
P03977,Beauregard Martínez Carolina,PAN,-0.701677,-0.359736,LXV
P03978,Campuzano González Gina Gerardina,PAN,-0.675173,-0.365309,LXV
P03979,Castell de Oro Palacios María Teresa,PAN,-0.694375,-0.351927,LXV
P03980,Castillo Olivares Héctor Israel,PAN,-0.68535,-0.374883,LXV
P03981,Castrellón Garza Francisco Javier,PAN,-0.693545,-0.352116,LXV
P03982,Chalé Cauich Sergio Enrrique,PAN,-0.703346,-0.359556,LXV
P03983,Cifuentes Negrete Román,PAN,-0.704991,-0.358974,LXV
P03984,Compeán Fernández Eliseo,PAN,-0.712622,-0.362821,LXV
P03985,Contreras Duarte Laura Patricia,PAN,-0.701959,-0.359195,LXV
P03986,Cordero González Wendy Maricela,PAN,-0.701278,-0.364542,LXV
P03987,Creel Miranda Santiago,PAN,-0.756304,-0.27202,LXV
P03988,Díaz Villalón Erika de los Ángeles,PAN,-0.693741,-0.352165,LXV
P03989,Escudero Fabre María del Carmen,PAN,-0.703609,-0.359029,LXV
P03990,Esquivel Arrona Ana Maria,PAN,-0.672508,-0.399901,LXV
P03991,Felipe Torres Joanna Alejandra,PAN,-0.705312,-0.358086,LXV
P03992,Galarza Castro Yesenia,PAN,-0.704947,-0.358429,LXV
P03993,Gamboa Torales María Josefina,PAN,-0.694622,-0.352561,LXV
P03994,García Velasco Anabey,PAN,-0.703617,-0.359035,LXV
P03995,Godínez del Rio Enrique,PAN,-0.704807,-0.358563,LXV
P03996,Gómez del Campo Gurza Mariana,PAN,-0.707169,-0.359904,LXV
P03997,González Alonso Carmen Rocío,PAN,-0.705754,-0.359103,LXV
P03998,González Azcárraga Rosa María,PAN,-0.685478,-0.375542,LXV
P03999,González Urrutia Wendy,PAN,-0.694096,-0.357911,LXV
P04000,González Zepeda Javier,PAN,-0.701758,-0.364366,LXV
P04001,Gutiérrez Valtierra Diana Estefania,PAN,-0.703554,-0.35911,LXV
P04002,Hernández Escobar Alma Rosa (DECESO),PAN,-0.685792,-0.397564,LXV
P04003,Huerta Ling Guillermo Octavio,PAN,-0.70353,-0.359011,LXV
P04004,Inzunza Armas Jorge Ernesto,PAN,-0.703377,-0.359261,LXV
P04005,Jiménez Angulo Julia Licet,PAN,-0.693657,-0.350654,LXV
P04006,Juárez Navarrete Berenice,PAN,-0.703611,-0.35902,LXV
P04007,Lara Carreón Diana María Teresa,PAN,-0.694314,-0.354851,LXV
P04008,López Sosa Mariela,PAN,-0.686909,-0.372608,LXV
P04009,Loyola Vera Ignacio,PAN,-0.84811,-0.221792,LXV
P04010,Luna Ayala Noemi Berenice,PAN,-0.699915,-0.354574,LXV
P04011,Mandujano Tinajero Esther,PAN,-0.703509,-0.358999,LXV
P04012,Martínez López Paulo Gonzalo,PAN,-0.687839,-0.372349,LXV
P04013,Mata Atilano Noel,PAN,-0.703411,-0.359249,LXV
P04014,Maturino Manzanera Juan Carlos,PAN,-0.702574,-0.358705,LXV
P04015,Montes Estrada Berenice,PAN,-0.702378,-0.36573,LXV
P04016,Morales Flores Jesús Fernando,PAN,-0.672008,-0.41546,LXV
P04017,Murillo Manríquez Sonia,PAN,-0.705458,-0.358738,LXV
P04018,Olvera Coronel Lilia Caritina,PAN,-0.704327,-0.358255,LXV
P04019,Olvera Higuera Claudia Gabriela,PAN,-0.695577,-0.358401,LXV
P04020,Pacheco Marrufo Rommel Aghmed,PAN,-0.586819,-0.479162,LXV
P04021,Peña Flores Gerardo,PAN,-0.679647,-0.388703,LXV
P04022,Quintana Martínez Carlos Humberto,PAN,-0.687777,-0.370898,LXV
P04023,Riestra Piña Mario Gerardo,PAN,-0.682802,-0.377763,LXV
P04024,Rivera Gutiérrez Riult,PAN,-0.69394,-0.363389,LXV
P04025,Romero Velázquez Krishna Karina,PAN,-0.699126,-0.364521,LXV
P04026,Rubio Fernández Paulina,PAN,-0.700398,-0.355188,LXV
P04027,Salgado Almaguer Pedro,PAN,-0.703359,-0.358117,LXV
P04028,Sánchez Velázquez Ana Laura,PAN,-0.687215,-0.352101,LXV
P04029,Sánchez Zepeda Rodrigo,PAN,-0.694096,-0.357911,LXV
P04030,Solórzano Gallego Marcia,PAN,-0.694772,-0.352341,LXV
P04031,Téllez Hernández Héctor Saúl,PAN,-0.703548,-0.358992,LXV
P04032,Tinajero Robles Desiderio,PAN,-0.714447,-0.364152,LXV
P04033,Tovar Vargas José Salvador,PAN,-0.701473,-0.354768,LXV
P04034,Valenzuela Corral Roberto,PAN,-0.47666,-0.310724,LXV
P04035,Valenzuela Sánchez Ana Laura,PAN,-0.703511,-0.358987,LXV
P04036,Varela Pinedo Miguel Ángel,PAN,-0.712106,-0.25686,LXV
P04037,Zapata Meraz José Antonio,PAN,-0.703534,-0.359013,LXV
P04038,Zavala Gómez del Campo Margarita Ester,PAN,-0.703534,-0.359013,LXV
P04039,Zepeda Martínez Leticia,PAN,-0.700718,-0.367172,LXV
P04040,Quadri de La Torre Gabriel Ricardo,PAN,-0.702778,-0.360862,LXV
P04041,Mancillas Cabrera Mariana,PAN,-0.711558,-0.373016,LXV
P04042,Aceves García Norma Angélica,PRI,-0.497149,0.034722,LXV
P04043,Aguilar Cifuentes Yeimi Yazmín,PRI,-0.498586,0.048779,LXV
P04044,Alcalá Ruiz Blanca Maria del Socorro,PRI,-0.507898,0.036097,LXV
P04045,Amezcua González Cristina,PRI,-0.512411,0.204982,LXV
P04046,Armentía López Pedro,PRI,-0.574649,0.175621,LXV
P04047,Ayala Villalobos Karla,PRI,-0.503851,0.031226,LXV
P04048,Aysa Damas Carlos Miguel,MORENA,0.985899,0.167341,LXV
P04049,Barrón Perales Karina Marlen,PRI,-0.565566,0.108143,LXV
P04050,Bueno Zertuche Jaime,PRI,-0.501887,0.044595,LXV
P04051,Camarena Jáuregui María del Refugio,PRI,-0.50547,0.031398,LXV
P04052,Campos Huirache Adriana,PRI,-0.507876,0.03913,LXV
P04053,Cantú Ramírez Andrés Mauricio,PRI,-0.468988,0.075222,LXV
P04054,Carvajal Isunza Sofia,PRI,-0.501474,0.043082,LXV
P04055,Casique Zárate Javier,PRI,-0.501092,0.03876,LXV
P04056,Castellanos Ramírez Alan,PRI,-0.536613,0.055506,LXV
P04057,Dávila Ramírez Carolina,PRI,-0.500174,0.042474,LXV
P04058,Díaz Tejeda Nelida Ivonne Sabrina,PRI,-0.509845,0.033661,LXV
P04059,Fernández Hernández Shamir,MORENA,0.96948,0.24517,LXV
P04060,Fletes Araiza José Guadalupe,PRI,-0.481911,-0.324598,LXV
P04061,Fuentes Ávila Rodrigo,PRI,-0.496619,0.034123,LXV
P04062,Garza Ochoa José Luis,PRI,-0.50771,0.038931,LXV
P04063,Gómez Villanueva Augusto,PRI,-0.496889,0.037584,LXV
P04064,González Aguirre Mariano,PRI,-0.50701,0.039731,LXV
P04065,González Zirión Xavier,PRI,-0.69658,0.381098,LXV
P04066,Guerrero Esquivel Fuensanta Guadalupe,PRI,-0.502677,0.037947,LXV
P04067,Gutiérrez Jardón José Antonio,PRI,-0.565182,0.343153,LXV
P04068,Haro Ramírez Laura Lorena,PRI,-0.50129,0.038527,LXV
P04069,Hernández Pérez Johana Montcerrat,PRI,-0.470912,0.028979,LXV
P04070,Hernández Zetina Hiram,PRI,-0.504726,0.044974,LXV
P04071,Jaimes Albarrán Jazmín,PRI,-0.500539,0.035539,LXV
P04072,Jiménez Aquino Lázaro Cuauhtémoc,PRI,-0.502592,0.011779,LXV
P04073,López García Roberto Carlos,PRI,-0.501813,0.044333,LXV
P04074,Mendoza Bustamante Marco Antonio,PRI,-0.498057,0.045575,LXV
P04075,Murat Hinojosa Eduardo Enrique,PRI,-0.495976,0.076655,LXV
P04076,Nassar Piñeyro Mariana Erandi,PRI,-0.476509,0.058114,LXV
P04077,Piñón Rivera Lorena,PRI,-0.507807,0.035476,LXV
P04078,Rodríguez Muñoz Reynel,PRI,-0.504205,0.038655,LXV
P04079,Sánchez Ramos Paloma,PRI,-0.503299,0.042526,LXV
P04080,Serrano Maldonado Ma Elena,PRI,-0.541419,-0.058067,LXV
P04081,Vargas Camacho Melissa Estefanía,PRI,-0.510253,0.038456,LXV
P04082,Vargas Rodríguez Sayonara,PRI,-0.519961,0.344998,LXV
P04083,Villaseñor Dávila Maribel Guadalupe,PRI,-0.497558,0.042613,LXV
P04084,Melgar Bravo Luis Armando,PVEM,0.293414,-0.134213,LXV
P04085,Ochoa Fernández Cuauhtémoc,MORENA,0.252816,-0.11779,LXV
P04086,Aguilar Piña Kevin Angelo,PVEM,0.289245,-0.137629,LXV
P04087,Alcalá Izguerra María José,PVEM,0.291402,-0.136814,LXV
P04088,Bugarin  Jasmine María,PVEM,0.305563,-0.111127,LXV
P04089,Carrillo Soberanis Juan Luis,PVEM,0.223873,-0.15283,LXV
P04090,Castrejón Trujillo Karen,PVEM,0.291288,-0.13685,LXV
P04091,Cruz Peláez Fatima Almendra,PVEM,0.291349,-0.136775,LXV
P04092,Domínguez Zopiyactle Itzel Aleli,PVEM,0.283546,-0.135892,LXV
P04093,Estefan Gillessen José Antonio,PVEM,0.291298,-0.136822,LXV
P04094,Fernández Piña Laura Lynn,MORENA,-0.484805,-0.336604,LXV
P04095,Gallardo García Fausto,PVEM,0.289715,-0.139506,LXV
P04096,Gamiño García Rocío Alexis,PVEM,0.765678,-0.643224,LXV
P04097,Gómez Betancourt Armando Antonio,PVEM,0.813738,-0.284342,LXV
P04098,González Cruz Luis Arturo,PVEM,0.299596,-0.122567,LXV
P04099,Hernández Villafuerte Gilberto,PVEM,0.274549,-0.449703,LXV
P04100,Huerta Valdovinos Ana Laura,PVEM,0.297819,-0.126515,LXV
P04101,López Casarín Javier Joaquín,PVEM,0.29674,-0.131787,LXV
P04102,Martínez Bravo Luis Alberto,PVEM,0.290617,-0.13793,LXV
P04103,Montemayor Castillo Santy,PVEM,0.28985,-0.139368,LXV
P04104,Montes de Oca Avendaño Juan Pablo,PVEM,0.299337,-0.127435,LXV
P04105,Monzón García Eunice,PVEM,0.289707,-0.139484,LXV
P04106,Natale Gutiérrez Marco Antonio,PVEM,0.291268,-0.136858,LXV
P04107,Navarrete Navarro Consuelo del Carmen,PVEM,0.28761,-0.140249,LXV
P04108,Navarro Muñiz Juan Manuel,PVEM,0.205058,-0.115352,LXV
P04109,Palacios Diaz Luis Edgardo,PVEM,0.289696,-0.139492,LXV
P04110,Peraza Ramírez Mario Xavier,PVEM,0.190964,0.0176,LXV
P04111,Peña Martínez Angélica,PVEM,0.299945,-0.122616,LXV
P04112,Pintos Caballero Andrés,MC,-0.472081,-0.29806,LXV
P04113,Quijano Tapia Janine Patricia,PVEM,0.291403,-0.13678,LXV
P04114,Ramírez Ramos Antonio de Jesús,PVEM,0.325589,-0.466231,LXV
P04115,Salomón Durán Ciria Yamile,PVEM,0.289704,-0.139513,LXV
P04116,Santiago Barrientos Valeria,PVEM,0.309063,-0.109495,LXV
P04117,Segovia Hernández Roberto Alejandro,PVEM,0.29039,-0.122879,LXV
P04118,Rosete Sánchez María De Jesús,PT,0.825282,-0.082488,LXV
P04119,Alcántara Martínez Leobardo,PT,0.286473,-0.129894,LXV
P04120,Baltierra García Jaime,PT,0.312341,-0.127742,LXV
P04121,Celestino Rosas Araceli,PT,0.642443,0.051272,LXV
P04122,Fernández Noroña José Gerardo,PT,0.708502,-0.224221,LXV
P04123,Garay Loredo Irma Yordana,PT,0.289628,-0.139512,LXV
P04124,Garduño Garduño Marisela,PT,0.841822,-0.366719,LXV
P04125,Martínez Romano Esther,PT,0.83106,-0.345933,LXV
P04126,Moreno Hernández Brígido Ramiro,PT,0.354891,-0.291286,LXV
P04127,Ortiz Rodríguez Jorge Armando,PT,0.666614,0.012609,LXV
P04128,Robles Montoya Ángel Benjamín,PT,0.281759,-0.447825,LXV
P04129,Sánchez Romero Celeste (DECESO),PT,0.731425,-0.624775,LXV
P04130,Vázquez Romero Shirley Guadalupe,PT,0.289747,-0.139297,LXV
P04131,Álvarez Solis Maria Asención,MC,-0.948436,0.316967,LXV
P04132,Barrera Sepúlveda Sergio,MC,-0.951161,0.308695,LXV
P04133,Basave Alanís Agustín Carlos,MC,-0.933635,0.358226,LXV
P04134,Chávez Pérez María Leticia,MC,-0.96593,0.258802,LXV
P04135,Chertorivski Woldenberg Salomon,MC,-0.952982,0.303028,LXV
P04136,De la Garza Garza Arturo Bonifacio,MC,-0.943598,0.331092,LXV
P04137,Fernández Castillo Horacio,MC,-0.937594,0.347731,LXV
P04138,Garza Marín José Mauro,MC,-0.963132,0.26903,LXV
P04139,Herrera Vega Manuel Jesús,MC,-0.942044,0.335488,LXV
P04140,Limón García María Elena,MC,-0.943973,0.330022,LXV
P04141,Martínez Cosío Elvia Yolanda,MC,-0.949222,0.314607,LXV
P04142,Mejía Ibáñez Julieta,MC,-0.947235,0.32054,LXV
P04143,Ochoa Mejía Ma Teresa Rosaura,MC,-0.948383,0.317127,LXV
P04144,Ortega De la Cruz Jessica,MC,-0.953029,0.302879,LXV
P04145,Rodríguez González Taygete Irisay,MC,-0.941696,0.336464,LXV
P04146,Samperio Chaparro Rodrigo Herminio,MC,-0.958698,0.284426,LXV
P04147,Banquells Núñez María Del Rocío,MC,-0.94619,0.323612,LXV
P04148,Castañeda Navarrete Marcelino,MORENA,-0.555178,-0.28688,LXV
P04149,Chávez Flores María Macarena,MORENA,-0.547274,-0.242655,LXV
P04150,Chávez Ruiz Héctor,MORENA,-0.570036,-0.182791,LXV
P04151,Diaz Acevedo Edna Gisel,MORENA,-0.560322,-0.282756,LXV
P04152,Pérez Valdez Elizabeth,MORENA,-0.538718,-0.290988,LXV
P04153,Prieto Gómez Mauricio,MORENA,-0.549862,-0.281213,LXV
P04154,Rafael Dircio Fabiola,MORENA,-0.539111,-0.295976,LXV
P04155,Rodríguez Sarabia Leslie Estefania,MORENA,-0.558721,-0.285868,LXV
P04156,Sodi  Gabriela,MORENA,-0.563208,-0.285953,LXV
P04157,Torres Rosales Miguel Ángel,MORENA,-0.563886,-0.255046,LXV
P04228,Zúñiga Cuevas María del Carmen,MORENA,0.688517,-0.563163,LXV
P04229,Arreola Martinez Martha Alicia,MORENA,0.288136,-0.457603,LXV
P04231,Cabada Alvidrez Hector Armando,MORENA,0.227221,-0.451561,LXV
P04232,Cantú González Mauricio,MORENA,0.261263,-0.468238,LXV
P04233,Fragoso Torres Juan Fernando,MORENA,0.07903,-0.582003,LXV
P04234,Galindo Bustamante Rene,MORENA,0.324369,-0.218531,LXV
P04235,Peña Escalante Rosangela Amairany,MORENA,0.241387,-0.470526,LXV
P04236,Ríos Cheno Bernardo,MORENA,0.297372,-0.461647,LXV
P04237,Tánori Córdova Judith Celina,MORENA,0.80463,-0.300028,LXV
P04238,Torres Escudero Mario Alberto,MORENA,0.261894,-0.446866,LXV
P04239,Pérez-Jaén Zermeño María Elena,PAN,-0.7087,-0.359896,LXV
P04240,Velazquez Flores Jesús Alberto,MORENA,-0.557878,-0.287676,LXV
P04386,Segura Trejo Elena Edith,MORENA,0.161062,-0.153976,LXV
P04414,Guevara Rodríguez Miguel Ángel,PAN,-0.987685,0.156453,LXV
P04601,Figueroa Reyes René,PAN,-0.754036,-0.36189,LXV
P04605,Pérez Navarrete Miguel Ángel,MORENA,0.236084,-0.146463,LXV
P04606,Hinojosa Madrigal Jaqueline,PRI,-0.642595,0.273057,LXV
P04607,Méndez Márquez Victoria Eugenia,PRI,-0.542186,-0.11892,LXV
P04610,Torres Ajuria Herminio,PAN,-0.69189,-0.628969,LXV
P04612,Páez Güereca María De Jesús,PT,0.207007,-0.156098,LXV
P04614,Villarreal Elizondo Yolanda,PAN,-0.728701,-0.340648,LXV
P04615,Núñez Meneses Ali Sayuri,PAN,-0.7102,-0.358347,LXV
P04616,Del Razo Montiel Steve Esteban,MORENA,0.252891,-0.467693,LXV
P04617,Valadez Bojórquez Marina,MORENA,0.23751,-0.470867,LXV
P04618,Alcántar Ortega Salvador,PAN,-0.704742,-0.358298,LXV
P04619,Jiménez Ramírez Yolis,MORENA,0.693622,-0.605299,LXV
P04621,Hernández Villanueva Rocío,MORENA,0.694325,-0.610641,LXV
P04623,González Lima Juan,PVEM,0.28704,-0.318727,LXV
P04624,Vigil Hernández Elva Agustina,MORENA,0.720045,-0.557912,LXV
P04625,Sánchez Escobedo Maria José,PRI,-0.478631,-0.021344,LXV
P04629,Escobedo Muñoz Gabriel,PVEM,-0.007599,-0.44756,LXV
P04633,Guillén Sánchez Daniel,PVEM,0.339653,-0.4107,LXV
P04635,Delgado Ventura Pablo Gil,MC,-0.965386,0.260825,LXV
P04636,López Ochoa Mijares Braulio,MC,-0.949216,0.314626,LXV
P04643,Gómez Cambrón Sofía,PRI,-0.428526,-0.064718,LXV
P04645,Buenrostro Martínez José Guadalupe,PVEM,0.302237,-0.239179,LXV
P04646,Enríquez Ibañez Yolotl Fernanda,MORENA,0.163117,-0.233617,LXV
P04647,Rodarte De Lara Miguel Humberto,PAN,-0.720928,-0.352515,LXV
P04648,Rodríguez Vallejo Alma Cristina,PAN,-0.743276,-0.36168,LXV
P04650,Plankarte Rivera Ismael Saúl,MORENA,0.256676,-0.108816,LXV
P04651,Vargas Osnaya Ma. Cristina,MORENA,0.302237,-0.239179,LXV
P04653,García Molina Natalia,MORENA,-0.048025,-0.552647,LXV
P04655,Zavala Peniche María Beatriz,PAN,-0.301941,-0.116836,LXV
P04657,Moguel Ballado Oscar Octavio,MC,0.007777,0.16532,LXV
P04658,Cardona Ortiz Alma Patricia,PRI,-0.301337,-0.11535,LXV
P04659,Ladrón de Guevara González Miriam Janeth,PRI,-0.301315,-0.115336,LXV
P04660,Fernández Benavente María del Carmen,PVEM,-0.048002,-0.55261,LXV
P04661,Treviño Badillo Norma Graciela,PRI,-0.301315,-0.115336,LXV
P04664,Torres Hernández Alfredo,MORENA,-0.048006,-0.552618,LXV
P04665,Trinidad Balboa José Juan,MORENA,0.344521,-0.436626,LXV
P04667,Arguijo Hernández Teodoro,PRI,-0.987876,0.155232,LXV
P04670,Ahedo Bárcenas Laura Patricia,PAN,-0.98743,0.158052,LXV
P04672,Macías Martínez María De Lourdes,PVEM,-0.048023,-0.552619,LXV
P04673,Constantino Magaña Esteban Rafael,MORENA,0.344539,-0.436648,LXV
P04674,Sánchez Cruz Janeth Yareli,MORENA,-0.048023,-0.552619,LXV
P04677,Hernández Guerrero Kenia del Refugio,PVEM,0.344539,-0.436648,LXV
P04678,Castro Narváez Marco Antonio,PAN,-0.98743,0.158052,LXV
P04679,Pool Ake Selene Arely,PAN,0.353702,0.474487,LXV
P04680,Mendoza Moreno Miriam,PVEM,0.34452,-0.436611,LXV
P04682,Ávila García Vania Roxana,MC,0.268058,0.940902,LXV
P04683,Buenrostro Martín Luis Miguel,MORENA,0.344539,-0.436648,LXV
P04684,Díaz García Eva Reyna Esmeralda,MORENA,0.344539,-0.436648,LXV
P04685,Elizalde Gastelo Ana Yolanda,MORENA,0.344539,-0.436648,LXV
P04686,González Santiago Fidel,MORENA,0.344539,-0.436648,LXV
P04688,Hernandez Godinez Mayra Alejandra,MORENA,0.344539,-0.436648,LXV
P04689,Marín Rodríguez Héctor Jesús,MORENA,0.344514,-0.436602,LXV
P04690,Palos García Claudia Lizeth,MORENA,0.344539,-0.436648,LXV
P04691,Tun Campos Elba Iliana del Rocío,MORENA,0.344539,-0.436648,LXV
P04692,Morales García Carolina,PAN,-0.98743,0.158052,LXV
P04693,Colín García Juan Manuel,MORENA,0.099504,-0.9949,LXV
P04694,García Astorga Carlos Fernando,PAN,-0.98743,0.158052,LXV
P04695,Gudiño Magaña Omar Francisco,PAN,-0.98743,0.158052,LXV
P04696,Mar Vargas Honoria,PAN,-0.767327,-0.349326,LXV
P04697,Ortiz Domínguez José de Jesús,PAN,-0.988407,0.151824,LXV
P04698,Palomo Valles Jesús Alberto,PAN,-0.98743,0.158052,LXV
P04700,Vitar Soto Iván Husain,PAN,-0.78109,-0.360561,LXV
P04701,Dávila Sánchez Salvador,PRI,-0.98743,0.158052,LXV
P04702,Peña Salinas Rogelio,PRI,-0.301381,-0.115472,LXV
P04703,Álvarez Castro Natalia Carolina,PVEM,0.344539,-0.436648,LXV
P04704,Esquinca Gomez Adriana Guadalupe,PVEM,0.344539,-0.436648,LXV
P04705,Monroy Elizalde Verónica,MORENA,0.344539,-0.436648,LXV
P04706,Cardona Pérez Rodolfo,PT,0.344539,-0.436648,LXV
P04707,González Molina Concepción,PT,0.344539,-0.436648,LXV
P04708,Serrano Romero Fabiola,PT,0.344539,-0.436648,LXV
P04709,Félix Fregoso Maria Fernanda,MC,0.268058,0.940902,LXV
P04710,Moreno Mora Y Zepeda Karen Itzamna,MC,0.268074,0.940884,LXV
P04711,Barrientos Maya Jose Juan,MORENA,0.16042,0.164004,LXV
P04712,Rodríguez Osuna Iliana Guadalupe,MORENA,0.16042,0.164004,LXV
P04713,González Rivera María Elena,PAN,-0.98743,0.158052,LXV
P04715,Madrigal Alaniz María Teresa,MORENA,0.353672,0.474504,LXV
P04716,Rendón Ramírez Marisol,MORENA,0.694073,-0.719878,LXV
P04717,Flores Vázquez Martín Alejandro,PAN,-0.98743,0.158052,LXV
P04718,Jiménez Castillo Brenda Mariana,PRI,-0.277089,-0.101918,LXV
P04720,Sánchez Yarce María Eugenia,MC,0.268069,0.940866,LXV
P04722,Gutiérrez Leano Kathya Andrea,PAN,-0.987527,0.157446,LXV
P04723,Pérez Ramos Elena,MORENA,0.164019,-0.080831,LXV
P04724,Madero Yáñez Pedro Francisco,MORENA,0.694,-0.719969,LXV
P00144,Aguilar López José Alejandro,PT,-0.359045,-0.134649,LXVI
P00162,Borboa Becerra Omar Antonio,PAN,0.803572,0.595208,LXVI
P00167,Carbajal Méndez Liliana,PVEM,-0.805185,0.055807,LXVI
P00265,Monraz Ibarra Miguel Ángel,PAN,0.836237,0.548369,LXVI
P00289,Ramírez Barba Ector Jaime,PAN,0.830997,0.556277,LXVI
P00313,Sánchez Juárez Claudia,PVEM,0.345743,0.180634,LXVI
P00328,Verástegui Ostos César Augusto,PAN,0.837844,0.54591,LXVI
P00365,De la Rosa García Juan Hugo,MORENA,-0.148107,0.084525,LXVI
P00429,Sánchez Barrios Carlos,MORENA,-0.253492,-0.188855,LXVI
P00463,Abramo Masso Yerico,PRI,0.923038,-0.384708,LXVI
P00537,Palma César Víctor Samuel,PRI,0.91551,-0.402296,LXVI
P00542,Pinete Vargas María del Carmen,PVEM,-0.370009,0.319424,LXVI
P00635,Puente Salas Carlos Alberto,PVEM,-0.80437,0.055588,LXVI
P00932,Albores Gleason Roberto Armando,PT,-0.977792,0.20958,LXVI
P00962,Ortiz González Graciela,PRI,0.914687,-0.404163,LXVI
P01060,Guerra Castillo Marcela,PRI,0.900762,-0.434312,LXVI
P01110,Moreira Valdez Rubén Ignacio,PRI,0.955515,-0.294941,LXVI
P01118,Pedroza Jiménez Héctor,PVEM,-0.880529,0.079277,LXVI
P01139,Ruíz Massieu Salinas Claudia,MC,0.81559,-0.57863,LXVI
P01180,Morán Sánchez Leoncio Alfonso,MORENA,-0.169228,-0.160442,LXVI
P01234,Hinojosa Pérez José Manuel,PAN,0.831445,0.555607,LXVI
P01240,López Rabadán Kenia,PAN,0.831199,0.555975,LXVI
P01320,Narro Céspedes José,MORENA,-0.253509,-0.188836,LXVI
P01358,Salgado Vázquez Rigoberto,MORENA,-0.538079,-0.095801,LXVI
P01402,Espinosa Ramos Francisco Amadeo,PT,-0.969143,0.2465,LXVI
P01407,Vázquez González Pedro,PT,-0.960025,0.279901,LXVI
P01919,Abreu Artiñano Rocío Adriana,MORENA,-0.169338,-0.160632,LXVI
P01939,Bautista Villegas Oscar,PVEM,-0.804903,0.055748,LXVI
P01959,Castro Trenti Fernando Jorge,MORENA,-0.16931,-0.160415,LXVI
P02049,Núñez Sánchez Gloria Elizabeth,MC,0.767466,-0.64109,LXVI
P02103,Vitela Rodríguez Alma Marina,MORENA,-0.262337,-0.207328,LXVI
P02115,Torres Cofiño Marcelo de Jesús,PAN,0.831096,0.556129,LXVI
P02124,Anaya Llamas José Guillermo,PAN,0.831923,0.554891,LXVI
P02170,Niño de Rivera Vela Homero Ricardo,PAN,0.831744,0.555159,LXVI
P02180,Pelayo Covarrubias Francisco,PAN,0.831983,0.5548,LXVI
P02239,Antonio Altamirano Carol,MORENA,-0.253484,-0.188869,LXVI
P02286,Moreno Rivera Julio César,MORENA,-0.253471,-0.188861,LXVI
P02319,Astudillo Suárez Ricardo,PVEM,0.347532,0.184722,LXVI
P02328,Núñez Aguilar Ernesto,PVEM,-0.837204,0.06352,LXVI
P02341,Gómez Pozos Merilyn,MORENA,-0.262096,-0.206731,LXVI
P02348,Monreal Ávila Ricardo,MORENA,-0.25349,-0.188837,LXVI
P02354,Aguilar Gil Lilia,PT,-0.973585,0.228325,LXVI
P02357,Benavides Castañeda José Alberto,PT,-0.975493,0.220029,LXVI
P02361,Núñez Monreal Magdalena del Socorro,PT,0.352599,0.176302,LXVI
P02374,Rincón Chanona Sonia,MORENA,-0.262069,-0.206709,LXVI
P02799,Benítez Tiburcio Mariana,MORENA,-0.277913,-0.212591,LXVI
P02812,Ceja García Xitlalic,PRI,0.93713,-0.348981,LXVI
P02825,Domínguez Domínguez Cesar Alejandro,PRI,0.919304,-0.393549,LXVI
P02863,Meléndez Ortega Juan Antonio,PRI,0.915415,-0.40251,LXVI
P02878,Ortega Pacheco Ivonne Aracelly,MC,0.756674,-0.570385,LXVI
P02901,Sánchez Arredondo Nancy Guadalupe,MORENA,-0.139531,-0.021665,LXVI
P02954,Döring Casar Federico,PAN,0.831763,0.555131,LXVI
P02963,Garza Treviño Pedro,PAN,0.834076,0.551649,LXVI
