voter_id,nombre,partido,dim_1,dim_2,legislatura
P00001,"Adame Castillo, Marco Antonio",PAN,0.999144,0.041372,LX
P00002,"Aguilar Bodegas, José Antonio",PRI,0.97049,0.241143,LX
P00003,"Alanís Quiñones, Adrián",PRI,0.820678,0.217058,LX
P00004,"Aldana Prieto, Luis Ricardo",PRI,0.841888,0.539652,LX
P00005,"Amar Shabshab, Wadi",PAN,0.95466,0.108231,LX
P00006,"Amaya Téllez, Rodimiro",MORENA,0.999993,0.003779,LX
P00007,"Angeles Cerón, Esteban Miguel",PRI,0.88564,0.136851,LX
P00008,"Arias Aparicio, Eduardo",PAN,0.899819,0.291794,LX
P00009,"Astudillo Flores, Héctor Antonio",PRI,0.790854,0.318426,LX
P00010,"Ayala Almeida, Joel",PRI,0.787428,0.285697,LX
P00011,"Bartlett Díaz, Manuel",PRI,0.999959,0.009105,LX
P00012,"Becerra Rodríguez, Salvador",PAN,0.793624,0.278,LX
P00013,"Bojórquez Mungaray, Francisco",PRI,0.954667,0.261632,LX
P00014,"Bonilla Robles, José Eulogio",PRI,0.891098,0.102086,LX
P00015,"Buganza Salmerón, Gerardo",PAN,0.876226,0.140099,LX
P00016,"Camacho Quiroz, César",PRI,0.981456,0.013131,LX
P00018,"Canavati Tafich, Ricardo",PRI,0.926909,0.200315,LX
P00019,"Cañedo Benitez, Rafael",PRI,0.999841,-0.017831,LX
P00020,"Cantón Zetina, Oscar",PRI,0.999569,0.02937,LX
P00021,"Cárdenas Batel, Lázaro",MORENA,0.916405,0.185256,LX
P00022,"Cárdenas Gutiérrez, Gustavo A",PAN,0.946538,0.290108,LX
P00023,"Cárdenas Hernández, Raymundo",MORENA,0.953961,0.29993,LX
P00024,"Castañeda Pérez, José Alberto",PAN,0.874607,0.242264,LX
P00026,"Castro Castro, José Adalberto",PRI,0.815643,0.322848,LX
P00027,"Castro Cervantes, Moisés",MORENA,0.908642,0.178475,LX
P00028,"Chaurand Arzate, Carlos",PRI,0.89204,0.030365,LX
P00030,"Cisneros Fernández, Joaquín",PRI,0.997503,0.070615,LX
P00031,"Colosio Fernández, Luis",PRI,0.955362,0.295437,LX
P00032,"Corral Avila, Ramón",PAN,0.792749,0.276517,LX
P00033,"Corral Jurado, Javier",PAN,0.852458,0.284473,LX
P00034,"Corral Romero, María del Carmen",PAN,0.949352,0.257117,LX
P00035,"Cortina Reynoso, Manuel",PAN,0.93899,0.126243,LX
P00036,"Cota Osuna, José Carlos",PRI,0.972085,0.051216,LX
P00037,"Cruz Martínez, Marcos Carlos",MORENA,0.895118,0.137912,LX
P00038,"Cruz Muñoz, María Elena",PAN,0.994442,0.03599,LX
P00039,"De la Vega García, Netzahualcóyotl",PRI,0.96026,0.02686,LX
P00040,"Díaz Castro, Lauro",PRI,0.957671,-0.035745,LX
P00041,"Domínguez López, Silvia Asunción",PRI,0.912302,0.10447,LX
P00042,"Escalante Jasso, Aracely",PRI,0.997326,-0.003561,LX
P00043,"Escandón Cadenas, Rutilio Cruz",MORENA,0.927346,0.206703,LX
P00044,"Esquivel Reyes, Rita María",PAN,0.999877,0.015712,LX
P00045,"Fernández de Cevallos Ramos, Diego",PAN,0.749549,-0.324392,LX
P00046,"Fernández de Cevallos y Urueta, Francisco",PAN,0.584686,-0.486682,LX
P00047,"Fernández Rodríguez, Marco Antonio",PRI,0.761851,-0.647753,LX
P00048,"Ferrer Rodríguez, María Esther",PAN,0.586788,-0.48349,LX
P00049,"Fraile García, Francisco A",PAN,0.598893,-0.800829,LX
P00050,"Franco Jiménez, Jorge Eduardo",PRI,0.587229,-0.603005,LX
P00051,"Galván Muñoz, Jesús",PAN,0.500532,-0.476577,LX
P00052,"Gamboa Patrón, Emilio",PRI,0.561566,-0.51478,LX
P00053,"García Torres, Antonio",PRI,0.572112,-0.500946,LX
P00054,"Garza Galindo, Laura Alicia",PRI,0.425903,-0.904768,LX
P00055,"Gil Elorduy, José Ernesto",PRI,0.544519,-0.838748,LX
P00056,"Gómez Bravo, Emilia Patricia",PVEM,0.57729,-0.691904,LX
P00057,"Gómez Esparza, Fernando",PRI,0.70721,-0.707003,LX
P00058,"Gómez Verónica, Gildardo",PAN,0.673423,-0.425962,LX
P00059,"González González, Rigoberto",PAN,0.51465,-0.393034,LX
P00060,"González Hernández, Yolanda Eugenia",PRI,0.476394,-0.520321,LX
P00061,"González Martínez, Jorge Emilio",PVEM,0.386001,-0.559308,LX
P00062,"Guerrero López, Judit Magdalena",PRI,0.584148,-0.486842,LX
P00063,"Gutierrez Barrios, Fernando",PRI,0.511457,-0.815467,LX
P00065,"Hamdan Amad, Fauzi",PAN,0.58974,-0.478822,LX
P00066,"Hernández Deras, Ismael A.",PRI,-0.050966,-0.142084,LX
P00067,"Hernández Genis, Héctor Javier",PAN,0.495514,-0.430097,LX
P00068,"Montaño Yamuni, Joaquín",PAN,-0.04041,-0.999183,LX
P00069,"Morgan Alvarez, Rafael Gilberto",PAN,-0.03078,-0.96604,LX
P00070,"Mota Sánchez, Ramón",PRI,0.087583,-0.996157,LX
P00072,"Muro González, Ana Bricia",PRI,-0.730802,0.635419,LX
P00073,"Navarro Quintana, Marcela",PAN,-0.690894,0.560517,LX
P00074,"Navarro Quintero, Miguel Angel",MORENA,-0.714901,0.624329,LX
P00075,"Nordhausen González, Jorge Rubén",PAN,-0.734972,0.624289,LX
P00076,"Ojeda Zubieta, César Raúl",MORENA,-0.793757,0.608234,LX
P00077,"Osuna Jaime, Héctor Guillermo",PAN,0.855871,0.214714,LX
P00078,"Borrego Estrada, Genaro",PRI,0.967436,0.253117,LX
P00079,"Gallegos Soto, Benjamín",PAN,0.549045,-0.545976,LX
P00080,"Grande Sánchez, José Pascual",PRI,0.68792,-0.499619,LX
P00081,"Gutiérrez Gutiérrez, Alejandro",PRI,0.552644,-0.553504,LX
P00082,"Haghenbeck Cámara, José Antonio",PAN,0.577081,-0.539622,LX
P00083,"Herbert Pérez, Guillermo",PAN,-0.111242,-0.701145,LX
P00084,"Hernández Enríquez, Silvia",PRI,0.305875,-0.771871,LX
P00085,"Herrera Beltrán, Fidel",PRI,-0.865042,0.478372,LX
P00086,"Herrera Mendoza, Jose Guillermo",MORENA,-0.91467,0.03077,LX
P00087,"Jackson Ramírez, Jesús Enrique",PRI,-0.720884,-0.215531,LX
P00088,"Jáuregui Robles, César",PAN,-0.924747,-0.380581,LX
P00089,"Jiménez González, David",PRI,-0.840647,-0.522533,LX
P00090,"Joaquín Coldwell, Addy Cecilia",PAN,-0.808191,-0.58892,LX
P00091,"Jones Jones, Jeffrey Max",PAN,-0.863765,0.109885,LX
P00092,"Larios Córdova, Héctor",PAN,-0.839478,-0.415737,LX
P00093,"Larregui Nagel, Erika",PVEM,-0.982684,0.185287,LX
P00094,"Lavara Mejía, Gloria",PVEM,-0.831244,-0.475049,LX
P00095,"López Nelio Santiago, Daniel",MORENA,-0.816351,-0.306107,LX
P00096,"López Sollano, Saúl",MORENA,-0.931499,-0.363743,LX
P00097,"Lozano Armengol, Jorge",PAN,-0.990378,0.138391,LX
P00098,"Luebbert Gutiérrez, Oscar",PRI,-0.978307,-0.207163,LX
P00099,"Madero Quiroga, Adalberto Arturo",PAN,-0.985694,0.168545,LX
P00100,"Madrazo Limón, Carlos",PAN,-0.870542,-0.334623,LX
P00101,"Madrid Tovilla, Arely",PRI,-0.799224,-0.519608,LX
P00102,"Margáin Berlanga, Fernando",PAN,-0.929435,-0.068905,LX
P00103,"Margaiz Ramírez, Filomena",PAN,-0.744679,-0.467142,LX
P00104,"Medina Plascencia, Carlos",PAN,-0.998351,0.057405,LX
P00105,"Mendez de la Luz, Armando",MORENA,-0.809969,0.06521,LX
P00106,"Méndez Lanz, Víctor Manuel",PRI,-0.948619,0.31642,LX
P00107,"Méndez Márquez, Victoria Eugenia",PRI,-0.830536,-0.389688,LX
P00108,"Méndez Meneses, Apolonio",PAN,-0.885562,-0.247572,LX
P00109,"Aguilar González, Micaela",PAN,0.823958,0.361519,LX
P00110,"Alaniz Posada, Ricardo",PAN,0.79255,0.285277,LX
P00112,"Calderón Hinojosa, Luisa María",PAN,0.80486,0.310499,LX
P00113,"Castañeda Álvarez, Erasmo",MORENA,0.976972,0.035871,LX
P00114,"Cruz López, Oscar",MORENA,0.979119,0.203283,LX
P00115,"González Parás, José Natividad",PRI,0.47278,-0.579548,LX
P00116,"Madero García, Lydia",PAN,-0.871207,-0.327937,LX
P00117,"Melgoza Radillo, Rafael",MORENA,-0.829537,-0.460711,LX
P00118,"Oliva Ramírez, Juan Manuel",PAN,-0.877665,0.479275,LX
P00119,"Ortega Martínez, Jesús",MORENA,-0.903874,0.427799,LX
P00120,"Martínez Mireles, Alberto Miguel",PAN,-0.707183,-0.140172,LX
P00121,"Burgos Ochoa, Leticia",MORENA,0.916184,0.191002,LX
P00122,"Gerardo Higuera, Ricardo",MORENA,0.551466,0.005838,LX
P00123,"Gómez Flores, Omar Raymundo",PRI,0.423123,-0.689186,LX
P00124,"González Zarur, Mariano",PRI,0.553772,-0.532145,LX
P00125,"Michel Camarena, Héctor",PRI,-0.068089,-0.997679,LX
P00126,"Ovando Martínez, Eduardo",PRI,-0.011604,-0.999932,LX
P00127,"Ling Altamirano, Héctor Federico",PAN,-0.921929,-0.194054,LX
P00128,"Palacios Cordero, Blas Rafael",MORENA,0.979797,0.055055,LX
P00129,"López Sánchez, Jorge Abel",PRI,-0.824872,-0.470399,LX
P00628,"Paredes Lara, Orlando Alberto",PRI,0.584049,-0.485429,LX
P00629,"Patrón Laviada, Patricio José",PAN,0.976943,0.213499,LX
P00630,"Pérez de Alva Blanco, Roberto",PRI,0.852378,0.42748,LX
P00631,"Porras Bautista, Eleuterio",PAN,0.017716,-0.967691,LX
P00632,"Ramírez García, María del Carmen",MORENA,0.794121,0.315362,LX
P00633,"Remes Ojeda, Antonio de Jesús",PAN,0.894406,0.137706,LX
P00637,"Rico Samaniego, Luis Alberto",PAN,-0.200665,0.677506,LX
P00640,"Ríos Alvarez, Serafín",MORENA,-0.820641,-0.315759,LX
P00648,"Rojas Gutiérrez, Carlos",PRI,0.749833,0.197523,LX
P00650,"Romero Castillo, Cecilia",PAN,0.593466,-0.250577,LX
P00651,"Roque Villanueva, Humberto",PRI,0.593466,-0.250577,LX
P00655,"Dip. Álvarez y Mazarrasa, Jaime Aguilar",PRI,0.547138,0.135396,LX
P00656,"Andrade Quezada, Humberto",PAN,0.65532,0.208985,LX
P00657,"Dip. Anaya Mota, Claudia Edith",MORENA,0.82248,-0.568793,LX
P00658,"Anaya Llamas, José Guillermo",PAN,0.550861,0.298884,LX
P00660,"Dip. Antuña Batista, Fidel",PAN,0.66395,0.211093,LX
P00664,"Arce, René",PVEM,0.496881,-0.593171,LX
P00001,"Adame Castillo, Marco Antonio",PAN,0.950522,0.310659,LXI
P00002,"Aguilar Bodegas, José Antonio",PRI,0.953412,-0.098094,LXI
P00003,"Alanís Quiñones, Adrián",PRI,0.915549,-0.021244,LXI
P00004,"Aldana Prieto, Luis Ricardo",PRI,0.863493,-0.008273,LXI
P00005,"Amar Shabshab, Wadi",PAN,0.636773,0.317494,LXI
P00006,"Amaya Téllez, Rodimiro",MORENA,0.886647,0.387673,LXI
P00007,"Angeles Cerón, Esteban Miguel",PRI,0.677456,0.24616,LXI
P00008,"Arias Aparicio, Eduardo",PAN,0.838147,-0.143295,LXI
P00009,"Astudillo Flores, Héctor Antonio",PRI,0.989371,0.055547,LXI
P00010,"Ayala Almeida, Joel",PRI,0.756581,0.612683,LXI
P00011,"Bartlett Díaz, Manuel",PRI,0.776149,0.63055,LXI
P00012,"Becerra Rodríguez, Salvador",PAN,0.720098,-0.128768,LXI
P00013,"Bojórquez Mungaray, Francisco",PRI,0.722107,0.264565,LXI
P00014,"Bonilla Robles, José Eulogio",PRI,0.462179,0.525633,LXI
P00015,"Buganza Salmerón, Gerardo",PAN,0.601273,0.216009,LXI
P00016,"Camacho Quiroz, César",PRI,0.896891,0.442252,LXI
P00017,"Campuzano González, Rómulo",PAN,0.902685,0.054236,LXI
P00018,"Canavati Tafich, Ricardo",PRI,0.992476,0.048054,LXI
P00019,"Cañedo Benitez, Rafael",PRI,0.950863,-0.041934,LXI
P00020,"Cantón Zetina, Oscar",PRI,0.506124,0.302084,LXI
P00021,"Cárdenas Batel, Lázaro",MORENA,0.757577,0.652746,LXI
P00022,"Cárdenas Gutiérrez, Gustavo A",PAN,0.909418,0.179232,LXI
P00023,"Cárdenas Hernández, Raymundo",MORENA,0.784521,0.570944,LXI
P00024,"Castañeda Pérez, José Alberto",PAN,-0.517035,0.673331,LXI
P00027,"Castro Cervantes, Moisés",MORENA,0.890734,0.201538,LXI
P00028,"Chaurand Arzate, Carlos",PRI,0.693826,0.36052,LXI
P00030,"Cisneros Fernández, Joaquín",PRI,0.108182,0.994118,LXI
P00031,"Colosio Fernández, Luis",PRI,0.690307,0.306849,LXI
P00032,"Corral Avila, Ramón",PAN,0.729319,0.684173,LXI
P00033,"Corral Jurado, Javier",PAN,0.842627,0.526816,LXI
P00034,"Corral Romero, María del Carmen",PAN,0.837056,-0.088866,LXI
P00035,"Cortina Reynoso, Manuel",PAN,0.331718,0.669418,LXI
P00036,"Cota Osuna, José Carlos",PRI,0.999115,-0.042066,LXI
P00037,"Cruz Martínez, Marcos Carlos",MORENA,0.903116,-0.079418,LXI
P00038,"Cruz Muñoz, María Elena",PAN,0.891546,-0.195246,LXI
P00039,"De la Vega García, Netzahualcóyotl",PRI,0.577055,0.350039,LXI
P00040,"Díaz Castro, Lauro",PRI,0.261009,0.839129,LXI
P00041,"Domínguez López, Silvia Asunción",PRI,0.606443,0.596522,LXI
P00042,"Escalante Jasso, Aracely",PRI,0.509677,0.572433,LXI
P00043,"Escandón Cadenas, Rutilio Cruz",MORENA,0.883773,-0.069066,LXI
P00044,"Esquivel Reyes, Rita María",PAN,0.891487,0.201173,LXI
P00045,"Fernández de Cevallos Ramos, Diego",PAN,-0.354712,-0.021292,LXI
P00046,"Fernández de Cevallos y Urueta, Francisco",PAN,-0.153649,-0.956787,LXI
P00047,"Fernández Rodríguez, Marco Antonio",PRI,-0.020308,-0.665786,LXI
P00049,"Fraile García, Francisco A",PAN,0.39468,-0.918818,LXI
P00050,"Franco Jiménez, Jorge Eduardo",PRI,0.12289,-0.99242,LXI
P00051,"Galván Muñoz, Jesús",PAN,-0.030004,-0.752629,LXI
P00052,"Gamboa Patrón, Emilio",PRI,0.108919,-0.577559,LXI
P00053,"García Torres, Antonio",PRI,-0.090771,-0.571627,LXI
P00054,"Garza Galindo, Laura Alicia",PRI,-0.144566,-0.77789,LXI
P00055,"Gil Elorduy, José Ernesto",PRI,-0.01376,-0.6536,LXI
P00056,"Gómez Bravo, Emilia Patricia",PVEM,-0.111786,-0.682557,LXI
P00057,"Gómez Esparza, Fernando",PRI,-0.118505,-0.706178,LXI
P00058,"Gómez Verónica, Gildardo",PAN,0.157457,-0.641499,LXI
P00059,"González González, Rigoberto",PAN,0.345543,-0.818306,LXI
P00061,"González Martínez, Jorge Emilio",PVEM,0.135036,-0.646613,LXI
P00062,"Guerrero López, Judit Magdalena",PRI,0.131891,-0.637451,LXI
P00063,"Gutierrez Barrios, Fernando",PRI,-0.236658,-0.362646,LXI
P00065,"Hamdan Amad, Fauzi",PAN,0.134359,-0.642558,LXI
P00066,"Hernández Deras, Ismael A.",PRI,0.082334,-0.748218,LXI
P00067,"Hernández Genis, Héctor Javier",PAN,0.122781,-0.659487,LXI
P00068,"Montaño Yamuni, Joaquín",PAN,0.759022,-0.651065,LXI
P00069,"Morgan Alvarez, Rafael Gilberto",PAN,0.761031,-0.648716,LXI
P00070,"Mota Sánchez, Ramón",PRI,0.722225,-0.691643,LXI
P00072,"Muro González, Ana Bricia",PRI,-0.502333,-1.5e-05,LXI
P00074,"Navarro Quintero, Miguel Angel",MORENA,-0.670917,0.367633,LXI
P00075,"Nordhausen González, Jorge Rubén",PAN,-0.588973,0.535883,LXI
P00076,"Ojeda Zubieta, César Raúl",MORENA,-0.621914,0.171427,LXI
P00077,"Osuna Jaime, Héctor Guillermo",PAN,-0.172378,0.32294,LXI
P00078,"Borrego Estrada, Genaro",PRI,0.48889,0.802342,LXI
P00079,"Gallegos Soto, Benjamín",PAN,-0.001712,-0.609063,LXI
P00080,"Grande Sánchez, José Pascual",PRI,-0.264706,-0.321523,LXI
P00081,"Gutiérrez Gutiérrez, Alejandro",PRI,0.162077,-0.640124,LXI
P00082,"Haghenbeck Cámara, José Antonio",PAN,0.067579,-0.558677,LXI
P00083,"Herbert Pérez, Guillermo",PAN,-0.219893,-0.491911,LXI
P00084,"Hernández Enríquez, Silvia",PRI,-0.121964,-0.844543,LXI
P00085,"Herrera Beltrán, Fidel",PRI,-0.94583,0.324662,LXI
P00086,"Herrera Mendoza, Jose Guillermo",MORENA,-0.748399,0.465378,LXI
P00087,"Jackson Ramírez, Jesús Enrique",PRI,-0.743747,-0.168073,LXI
P00088,"Jáuregui Robles, César",PAN,-0.963324,-0.171921,LXI
P00089,"Jiménez González, David",PRI,-0.862414,-0.181384,LXI
P00090,"Joaquín Coldwell, Addy Cecilia",PAN,-0.643008,0.304544,LXI
P00091,"Jones Jones, Jeffrey Max",PAN,-0.862343,0.506324,LXI
P00092,"Larios Córdova, Héctor",PAN,-0.805579,-0.019428,LXI
P00093,"Larregui Nagel, Erika",PVEM,-0.97956,-0.106186,LXI
P00094,"Lavara Mejía, Gloria",PVEM,-0.911258,-0.18345,LXI
P00095,"López Nelio Santiago, Daniel",MORENA,-0.860513,-0.434913,LXI
P00096,"López Sollano, Saúl",MORENA,-0.899876,-0.184191,LXI
P00097,"Lozano Armengol, Jorge",PAN,-0.993867,0.110581,LXI
P00098,"Luebbert Gutiérrez, Oscar",PRI,-0.799784,0.206533,LXI
P00099,"Madero Quiroga, Adalberto Arturo",PAN,-0.981257,0.192703,LXI
P00100,"Madrazo Limón, Carlos",PAN,-0.958743,-0.260929,LXI
P00101,"Madrid Tovilla, Arely",PRI,0.811061,-0.584962,LXI
P00102,"Margáin Berlanga, Fernando",PAN,-0.916361,4e-06,LXI
P00103,"Margaiz Ramírez, Filomena",PAN,-0.89648,-0.443084,LXI
P00104,"Medina Plascencia, Carlos",PAN,-0.996518,0.083373,LXI
P00105,"Mendez de la Luz, Armando",MORENA,-0.886927,-0.179184,LXI
P00106,"Méndez Lanz, Víctor Manuel",PRI,-0.982472,0.186412,LXI
P00107,"Méndez Márquez, Victoria Eugenia",PRI,-0.949568,-0.313561,LXI
P00108,"Méndez Meneses, Apolonio",PAN,-0.809522,-0.341974,LXI
P00109,"Aguilar González, Micaela",PAN,0.256605,0.904392,LXI
P00110,"Alaniz Posada, Ricardo",PAN,0.33962,0.89795,LXI
P00111,"Bours Castelo, Eduardo",PRI,0.561167,0.780114,LXI
P00112,"Calderón Hinojosa, Luisa María",PAN,0.216548,0.805947,LXI
P00113,"Castañeda Álvarez, Erasmo",MORENA,0.63793,0.643968,LXI
P00114,"Cruz López, Oscar",MORENA,0.935194,0.02133,LXI
P00115,"González Parás, José Natividad",PRI,-0.032519,-0.555404,LXI
P00116,"Madero García, Lydia",PAN,-0.826423,-0.211203,LXI
P00117,"Melgoza Radillo, Rafael",MORENA,-0.841321,-0.257078,LXI
P00118,"Oliva Ramírez, Juan Manuel",PAN,-0.781762,0.623576,LXI
P00119,"Ortega Martínez, Jesús",MORENA,-0.966176,0.257882,LXI
P00120,"Martínez Mireles, Alberto Miguel",PAN,-0.883938,-0.392662,LXI
P00121,"Burgos Ochoa, Leticia",MORENA,0.89683,0.228926,LXI
P00122,"Gerardo Higuera, Ricardo",MORENA,0.149539,-0.614002,LXI
P00123,"Gómez Flores, Omar Raymundo",PRI,0.436743,-0.899586,LXI
P00124,"González Zarur, Mariano",PRI,0.145192,-0.638831,LXI
P00125,"Michel Camarena, Héctor",PRI,-0.300814,0.261812,LXI
P00126,"Ovando Martínez, Eduardo",PRI,0.502179,-0.864763,LXI
P00127,"Ling Altamirano, Héctor Federico",PAN,-0.887867,-0.025845,LXI
P00129,"López Sánchez, Jorge Abel",PRI,-0.830291,-0.019546,LXI
P00628,"Paredes Lara, Orlando Alberto",PRI,-0.093744,-0.58261,LXI
P00629,"Patrón Laviada, Patricio José",PAN,0.887332,0.027096,LXI
P00630,"Pérez de Alva Blanco, Roberto",PRI,0.801345,0.598202,LXI
P00631,"Porras Bautista, Eleuterio",PAN,0.644803,-0.726722,LXI
P00632,"Ramírez García, María del Carmen",MORENA,0.867563,0.05672,LXI
P00633,"Remes Ojeda, Antonio de Jesús",PAN,0.893393,0.192539,LXI
P00637,"Rico Samaniego, Luis Alberto",PAN,0.038531,0.82522,LXI
P00640,"Ríos Alvarez, Serafín",MORENA,-0.851039,-0.03149,LXI
P00656,"Andrade Quezada, Humberto",PAN,0.961618,0.006251,LXI
P00659,"Álvarez Mata, Sergio",PAN,-0.676472,0.27577,LXI
P00661,"Dip. Aragón Castillo, Irene",MORENA,0.163167,-0.647934,LXI
P00664,"Arce, René",PVEM,0.233396,-0.865555,LXI
P00670,"Dip. Castillo Juárez, Laura Itzel",PT,0.87043,0.049097,LXI
P00671,"Dip. Castillo Nájera, Ariel",MORENA,-0.825767,-0.280068,LXI
P00672,"Dip. Castro Cosío, Víctor Manuel",MORENA,-0.637662,0.120391,LXI
P00673,"Castro Trenti, Fernando Jorge",PRI,-0.558162,0.442119,LXI
P00674,"Dip. Cerda Pérez, Rogelio",PRI,-0.492827,0.544787,LXI
P00675,"Dip. Cervantes Andrade, Raúl",PRI,0.056207,-0.695861,LXI
P00676,"Dip. Chanona Burguete, Alejandro",MC,-0.327899,0.54481,LXI
P00677,"Dip. Cobo Terrazas, Diego",PVEM,-0.74392,-0.668269,LXI
P00678,"Dip. Collado Lara, Beatriz",PAN,0.879427,0.269369,LXI
P00679,"Contreras Castillo, Armando",MORENA,0.623372,-0.039055,LXI
P00680,"Contreras Sandoval, Eva",PAN,0.151179,-0.640996,LXI
P00681,"Coppola Joffroy, Luis Alberto",PAN,-0.590922,0.279262,LXI
P00684,"Félix Guerra, Heriberto",PAN,-0.904865,-0.225137,LXI
P00685,"Dip. Flores Domínguez, Emilio Ramón Ramiro",PAN,0.205921,-0.903974,LXI
P00687,"Galván Rivas, Andrés",PAN,-0.926294,0.059329,LXI
P00688,"Dip. Gálvez Rodríguez, Fernel Arturo",MORENA,-0.073185,-0.794587,LXI
P00689,"Dip. Gamboa Patrón, Emilio",PRI,0.012938,-0.884269,LXI
P00690,"García Cervantes, Ricardo Francisco",PAN,0.312122,-0.027163,LXI
P00691,"García Lizardi, Francisco Alcibíades",MC,0.342751,0.931651,LXI
