voter_id,nombre,genero,curul_tipo,legislatura,partido,partido_disciplina,dim_1_aligned,dim_2_aligned,dim_1_raw,dim_2_raw,disciplina,n_votos
P00038,"Cruz Muñoz, María Elena",F,mayoria_relativa,LXI,PAN,Convergencia,1.1024257078321251,-0.2624747500305644,0.891546,-0.195246,0.9752,765.0
P00039,"De la Vega García, Netzahualcóyotl",M,,LXI,PRI,Partido Encuentro Social,0.7807293554374897,0.29236448661607184,0.577055,0.350039,0.9817,765.0
P00040,"Díaz Castro, Lauro",M,,LXI,PRI,Partido Encuentro Social,0.45757974259055534,0.7899448744067384,0.261009,0.839129,0.9837,369.0
P00041,"Domínguez López, Silvia Asunción",F,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.8100968807943956,0.5435663893889845,0.606443,0.596522,0.9745,705.0
P00042,"Escalante Jasso, Aracely",F,,LXI,PRI,Partido Encuentro Social,0.7115614014433261,0.5187971949845852,0.509677,0.572433,0.9813,749.0
P00043,"Escandón Cadenas, Rutilio Cruz",M,,LXI,MORENA,,1.094211735158399,-0.13393226378384607,0.883773,-0.069066,0.9803,456.0
P00044,"Esquivel Reyes, Rita María",F,plurinominal,LXI,PAN,Convergencia,1.1014409287668663,0.14142328387912298,0.891487,0.201173,0.9706,749.0
P00045,"Fernández de Cevallos Ramos, Diego",M,plurinominal,LXI,PAN,Convergencia,-0.1677509910404908,-0.08814574403527169,-0.354712,-0.021292,0.9667,60.0
P00046,"Fernández de Cevallos y Urueta, Francisco",M,mayoria_relativa,LXI,PAN,Convergencia,0.03928751722745216,-1.040821584171927,-0.153649,-0.956787,0.9655,580.0
P00047,"Fernández Rodríguez, Marco Antonio",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.17446546627125517,-0.7440192924248107,-0.020308,-0.665786,0.9636,220.0
P00049,"Fraile García, Francisco A",M,,LXI,PAN,Convergencia,0.5978731850598602,-1.000857226219384,0.39468,-0.918818,0.9583,288.0
P00050,"Franco Jiménez, Jorge Eduardo",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.32112704832339556,-1.0764818258775741,0.12289,-0.99242,0.9673,611.0
P00051,"Galván Muñoz, Jesús",M,mayoria_relativa,LXI,PAN,Convergencia,0.16478909882043563,-0.8325233612786148,-0.030004,-0.752629,0.9672,701.0
P00052,"Gamboa Patrón, Emilio",M,,LXI,PRI,Partido Encuentro Social,0.30592477703082405,-0.6538263002052618,0.108919,-0.577559,0.9658,555.0
P00053,"García Torres, Antonio",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.10245342224947765,-0.6482481684417922,-0.090771,-0.571627,0.9727,733.0
P00054,"Garza Galindo, Laura Alicia",F,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.04812459903369956,-0.8585281776178402,-0.144566,-0.77789,0.9358,109.0
P00055,"Gil Elorduy, José Ernesto",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.1811085818844123,-0.7315881076664575,-0.01376,-0.6536,0.9699,565.0
P00056,"Gómez Bravo, Emilia Patricia",F,mayoria_relativa,LXI,PVEM,Nueva Alianza,0.0813006851607666,-0.7613200848286703,-0.111786,-0.682557,0.9828,522.0
P00057,"Gómez Esparza, Fernando",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.07451001599313037,-0.7854024107011418,-0.118505,-0.706178,0.9676,525.0
P00058,"Gómez Verónica, Gildardo",F,mayoria_relativa,LXI,PAN,Convergencia,0.35552767847797084,-0.7188594284183426,0.157457,-0.641499,0.9681,564.0
P00059,"González González, Rigoberto",M,mayoria_relativa,LXI,PAN,Convergencia,0.5475746764726737,-0.8985634973431003,0.345543,-0.818306,0.9725,692.0
P00061,"González Martínez, Jorge Emilio",M,,LXI,PVEM,Nueva Alianza,0.33269559383432906,-0.7241222114429764,0.135036,-0.646613,0.9723,433.0
P00062,"Guerrero López, Judit Magdalena",F,,LXI,PRI,Partido Encuentro Social,0.32946988684591666,-0.7147946893685233,0.131891,-0.637451,0.9719,640.0
P00063,"Gutierrez Barrios, Fernando",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,-0.046673461575579445,-0.4356646468468822,-0.236658,-0.362646,0.9622,397.0
P00065,"Hamdan Amad, Fauzi",M,plurinominal,LXI,PAN,Convergencia,0.331996362509797,-0.7199922855647396,0.134359,-0.642558,0.9726,620.0
P00066,"Hernández Deras, Ismael A.",M,,LXI,PRI,Partido Encuentro Social,0.27923627237152704,-0.8277671060159529,0.082334,-0.748218,0.9756,246.0
P00067,"Hernández Genis, Héctor Javier",M,mayoria_relativa,LXI,PAN,Convergencia,0.32023940999092293,-0.7372676884285683,0.122781,-0.659487,0.9814,430.0
P00068,"Montaño Yamuni, Joaquín",M,plurinominal,LXI,PAN,Convergencia,0.968464618711987,-0.7272027299590393,0.759022,-0.651065,0.9693,293.0
P00069,"Morgan Alvarez, Rafael Gilberto",M,mayoria_relativa,LXI,PAN,Convergencia,0.9705060430290677,-0.7248047256788175,0.761031,-0.648716,0.9754,447.0
P00070,"Mota Sánchez, Ramón",M,,LXI,PRI,Partido Encuentro Social,0.9310680259048736,-0.7686321390849289,0.722225,-0.691643,0.9739,307.0
P00072,"Muro González, Ana Bricia",F,mayoria_relativa,LXI,PRI,Partido Encuentro Social,-0.3182067615667446,-0.06681164731547545,-0.502333,-1.5e-05,0.9492,177.0
P00074,"Navarro Quintero, Miguel Angel",M,,LXI,MORENA,,-0.4908289641506611,0.3073794764370279,-0.670917,0.367633,0.8699,392.0
P00075,"Nordhausen González, Jorge Rubén",M,,LXI,PAN,Convergencia,-0.4077313913136706,0.47899495950981485,-0.588973,0.535883,0.9096,166.0
P00076,"Ojeda Zubieta, César Raúl",M,plurinominal,LXI,MORENA,,-0.44044377297318743,0.10758599217156956,-0.621914,0.171427,0.8974,78.0
P00077,"Osuna Jaime, Héctor Guillermo",M,mayoria_relativa,LXI,PAN,Convergencia,0.0172201370034884,0.26300612663270795,-0.172378,0.32294,0.9789,332.0
P00078,"Borrego Estrada, Genaro",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.6898459430292129,0.7529953633058797,0.48889,0.802342,0.9775,533.0
P00079,"Gallegos Soto, Benjamín",M,mayoria_relativa,LXI,PAN,Convergencia,0.1932800048596553,-0.6861827329481458,-0.001712,-0.609063,0.9585,313.0
P00080,"Grande Sánchez, José Pascual",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,-0.07534655986749889,-0.39383120930215065,-0.264706,-0.321523,0.9596,99.0
P00081,"Gutiérrez Gutiérrez, Alejandro",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.3602316359997485,-0.7174477101545522,0.162077,-0.640124,0.9693,586.0
P00082,"Haghenbeck Cámara, José Antonio",M,plurinominal,LXI,PAN,Convergencia,0.2637607789555844,-0.6346844841328451,0.067579,-0.558677,0.9818,330.0
P00083,"Herbert Pérez, Guillermo",M,mayoria_relativa,LXI,PAN,Convergencia,-0.02929064242182372,-0.5673293630149688,-0.219893,-0.491911,0.9378,402.0
P00084,"Hernández Enríquez, Silvia",F,plurinominal,LXI,PRI,Partido Encuentro Social,0.07130849846995779,-0.9263859884892065,-0.121964,-0.844543,0.9653,721.0
P00085,"Herrera Beltrán, Fidel",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,-0.7708284702552595,0.26295650223185485,-0.94583,0.324662,0.6542,321.0
P00086,"Herrera Mendoza, Jose Guillermo",M,plurinominal,LXI,MORENA,,-0.5700007989946878,0.4067878847404236,-0.748399,0.465378,0.9707,444.0
P00087,"Jackson Ramírez, Jesús Enrique",,,LXI,PRI,Partido Encuentro Social,-0.5637834762958724,-0.23860347921527245,-0.743747,-0.168073,0.8929,588.0
P00088,"Jáuregui Robles, César",M,plurinominal,LXI,PAN,Convergencia,-0.7874942234991227,-0.24303625245069208,-0.963324,-0.171921,0.7982,669.0
P00089,"Jiménez González, David",M,plurinominal,LXI,PRI,Partido Encuentro Social,-0.6846582983726575,-0.25244241199146733,-0.862414,-0.181384,0.8756,402.0
P00090,"Joaquín Coldwell, Addy Cecilia",F,,LXI,PAN,Convergencia,-0.46224625162279204,0.24316528578916516,-0.643008,0.304544,0.8605,86.0
P00091,"Jones Jones, Jeffrey Max",M,mayoria_relativa,LXI,PAN,Convergencia,-0.6861900700126091,0.44824062640428,-0.862343,0.506324,0.7731,119.0
P00092,"Larios Córdova, Héctor",M,,LXI,PAN,Convergencia,-0.6271287718241452,-0.08729824469377227,-0.805579,-0.019428,0.9032,279.0
P00093,"Larregui Nagel, Erika",F,,LXI,PVEM,Nueva Alianza,-0.8041898753910497,-0.17609891233931652,-0.97956,-0.106186,0.9403,385.0
P00094,"Lavara Mejía, Gloria",F,,LXI,PVEM,Nueva Alianza,-0.7344190109782949,-0.2546613217931599,-0.911258,-0.18345,0.939,328.0
P00095,"López Nelio Santiago, Daniel",M,plurinominal,LXI,MORENA,,-0.682130064229924,-0.5107502674169149,-0.860513,-0.434913,0.8765,340.0
P00096,"López Sollano, Saúl",M,,LXI,MORENA,,-0.7228205402546357,-0.2553897530680963,-0.899876,-0.184191,0.8402,488.0
P00097,"Lozano Armengol, Jorge",M,mayoria_relativa,LXI,PAN,Convergencia,-0.819272422388047,0.04472442295159382,-0.993867,0.110581,0.626,131.0
P00098,"Luebbert Gutiérrez, Oscar",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,-0.621751503157393,0.1429394411288011,-0.799784,0.206533,0.8459,584.0
P00099,"Madero Quiroga, Adalberto Arturo",M,mayoria_relativa,LXI,PAN,Convergencia,-0.8066160650284282,0.12842521852309785,-0.981257,0.192703,0.7153,432.0
P00100,"Madrazo Limón, Carlos",M,,LXI,PAN,Convergencia,-0.7826191791945658,-0.3337128662279063,-0.958743,-0.260929,0.8409,396.0
P00101,"Madrid Tovilla, Arely",F,,LXI,PRI,Partido Encuentro Social,1.0213312415449052,-0.6597311922109447,0.811061,-0.584962,0.9656,523.0
P00102,"Margáin Berlanga, Fernando",M,mayoria_relativa,LXI,PAN,Convergencia,-0.7400462034977753,-0.06775802858658697,-0.916361,4e-06,0.8088,476.0
P00103,"Margaiz Ramírez, Filomena",F,mayoria_relativa,LXI,PAN,Convergencia,-0.7187565884130962,-0.5191593230343031,-0.89648,-0.443084,0.8612,598.0
P00104,"Medina Plascencia, Carlos",M,plurinominal,LXI,PAN,Convergencia,-0.8219099744284863,0.01699691054591601,-0.996518,0.083373,0.7617,235.0
P00105,"Mendez de la Luz, Armando",F,plurinominal,LXI,MORENA,,-0.709638912681614,-0.2502580826792526,-0.886927,-0.179184,0.9609,486.0
P00106,"Méndez Lanz, Víctor Manuel",M,,LXI,PRI,Partido Encuentro Social,-0.8078393141791838,0.12201269322489003,-0.982472,0.186412,0.4068,322.0
P00107,"Méndez Márquez, Victoria Eugenia",F,plurinominal,LXI,PRI,Partido Encuentro Social,-0.7731483093810698,-0.38731646432519706,-0.949568,-0.313561,0.8083,412.0
P00108,"Méndez Meneses, Apolonio",M,,LXI,PAN,Convergencia,-0.6303938100686572,-0.41593886381654877,-0.809522,-0.341974,0.8571,392.0
P00109,"Aguilar González, Micaela",F,mayoria_relativa,LXI,PAN,Convergencia,0.4529404240425336,0.8564289080676851,0.256605,0.904392,0.9662,711.0
P00110,"Alaniz Posada, Ricardo",M,mayoria_relativa,LXI,PAN,Convergencia,0.5375366805474668,0.8500590043055609,0.33962,0.89795,0.9536,754.0
P00111,"Bours Castelo, Eduardo",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.7635384290548217,0.7305165808107914,0.561167,0.780114,0.9676,618.0
P00112,"Calderón Hinojosa, Luisa María",F,plurinominal,LXI,PAN,Convergencia,0.4123573028493519,0.7560331277465959,0.216548,0.805947,0.9426,296.0
P00113,"Castañeda Álvarez, Erasmo",M,mayoria_relativa,LXI,MORENA,,0.842067270779806,0.5919809901076627,0.63793,0.643968,0.9764,679.0
P00114,"Cruz López, Oscar",M,,LXI,MORENA,,1.1463920337252005,-0.04171083554756237,0.935194,0.02133,0.97,400.0
P00115,"González Parás, José Natividad",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.16176661216396135,-0.6315832162673976,-0.032519,-0.555404,0.9677,403.0
P00116,"Madero García, Lydia",F,plurinominal,LXI,PAN,Convergencia,-0.6479187079275373,-0.2827400514226033,-0.826423,-0.211203,0.8681,523.0
P00117,"Melgoza Radillo, Rafael",M,mayoria_relativa,LXI,MORENA,,-0.6629907804323352,-0.3295153177237729,-0.841321,-0.257078,0.8805,502.0
P00118,"Oliva Ramírez, Juan Manuel",M,mayoria_relativa,LXI,PAN,Convergencia,-0.6043622574421623,0.5678927594072255,-0.781762,0.623576,0.7297,185.0
P00119,"Ortega Martínez, Jesús",M,plurinominal,LXI,MORENA,,-0.7914025673789453,0.1948691170469359,-0.966176,0.257882,0.7881,387.0
P00120,"Martínez Mireles, Alberto Miguel",M,mayoria_relativa,LXI,PAN,Convergencia,-0.7060955722604711,-0.46775676471878913,-0.883938,-0.392662,0.9006,533.0
P00121,"Burgos Ochoa, Leticia",F,plurinominal,LXI,MORENA,,1.1068199990867806,0.16971235792575637,0.89683,0.228926,0.9785,465.0
P00122,"Gerardo Higuera, Ricardo",M,mayoria_relativa,LXI,MORENA,,0.34739615284213443,-0.6908621161861124,0.149539,-0.614002,0.9521,313.0
P00123,"Gómez Flores, Omar Raymundo",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.6406849211624481,-0.9811642653432832,0.436743,-0.899586,0.9613,594.0
P00124,"González Zarur, Mariano",M,,LXI,PRI,Partido Encuentro Social,0.3430250535218135,-0.7161697003929249,0.145192,-0.638831,0.9674,521.0
P00125,"Michel Camarena, Héctor",M,plurinominal,LXI,PRI,Partido Encuentro Social,-0.11349645977955886,0.200425251796621,-0.300814,0.261812,0.9571,303.0
P00126,"Ovando Martínez, Eduardo",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.7072742650405945,-0.9455316330363994,0.502179,-0.864763,0.9652,632.0
P00127,"Ling Altamirano, Héctor Federico",M,plurinominal,LXI,PAN,Convergencia,-0.7109543179196536,-0.09402825379046251,-0.887867,-0.025845,0.9074,108.0
P00129,"López Sánchez, Jorge Abel",M,plurinominal,LXI,PRI,Partido Encuentro Social,-0.652306733789312,-0.08747611287997444,-0.830291,-0.019546,0.8529,204.0
P00628,"Paredes Lara, Orlando Alberto",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.0994499495144757,-0.6594453175433735,-0.093744,-0.58261,0.97,699.0
P00629,"Patrón Laviada, Patricio José",M,plurinominal,LXI,PAN,Convergencia,1.0976135798431381,-0.03594768974304524,0.887332,0.027096,0.9735,678.0
P00630,"Pérez de Alva Blanco, Roberto",M,,LXI,PRI,Partido Encuentro Social,1.0086721458265524,0.5457327037324151,0.801345,0.598202,0.9905,105.0
P00631,"Porras Bautista, Eleuterio",M,plurinominal,LXI,PAN,Convergencia,0.8522671412845275,-0.8045535592088779,0.644803,-0.726722,0.9723,650.0
P00632,"Ramírez García, María del Carmen",F,,LXI,MORENA,,1.0774025020283757,-0.005810890768246965,0.867563,0.05672,0.9873,79.0
P00633,"Remes Ojeda, Antonio de Jesús",M,plurinominal,LXI,PAN,Convergencia,1.1034030281629774,0.13263083346745702,0.893393,0.192539,0.9714,700.0
P00637,"Rico Samaniego, Luis Alberto",M,mayoria_relativa,LXI,PAN,Convergencia,0.23093673045609175,0.7752545152342099,0.038531,0.82522,0.9438,178.0
P00640,"Ríos Alvarez, Serafín",M,,LXI,MORENA,,-0.6734183229238657,-0.09969385403088889,-0.851039,-0.03149,0.8348,551.0
P00656,"Andrade Quezada, Humberto",M,mayoria_relativa,LXI,PAN,Convergencia,1.1733497434261635,-0.057012693319707854,0.961618,0.006251,0.9628,565.0
P00659,"Álvarez Mata, Sergio",M,mayoria_relativa,LXI,PAN,Convergencia,-0.4962744946556374,0.2137703551525957,-0.676472,0.27577,0.8571,49.0
P00661,"Dip. Aragón Castillo, Irene",F,,LXI,MORENA,,0.36136041804051555,-0.7254025176531684,0.163167,-0.647934,0.9573,422.0
P00664,"Arce, René",M,,LXI,PVEM,Nueva Alianza,0.4334220281323586,-0.9469655245309452,0.233396,-0.865555,0.9849,662.0
P00670,"Dip. Castillo Juárez, Laura Itzel",F,,LXI,PT,Alternativa Socialdemócrata,1.0803413742471646,-0.013571025232978387,0.87043,0.049097,1.0,91.0
P00671,"Dip. Castillo Nájera, Ariel",M,,LXI,MORENA,,-0.647089700439891,-0.35290278580608536,-0.825767,-0.280068,,
P00672,"Dip. Castro Cosío, Víctor Manuel",M,,LXI,MORENA,,-0.456369844012306,0.05555037147442035,-0.637662,0.120391,0.8916,83.0
P00673,"Castro Trenti, Fernando Jorge",M,,LXI,PRI,Partido Encuentro Social,-0.3761203763559517,0.38353379777536023,-0.558162,0.442119,0.9204,427.0
P00674,"Dip. Cerda Pérez, Rogelio",M,,LXI,PRI,Partido Encuentro Social,-0.3097921896746237,0.4882912148584322,-0.492827,0.544787,0.9482,541.0
P00675,"Dip. Cervantes Andrade, Raúl",M,,LXI,PRI,Partido Encuentro Social,0.25249421343579587,-0.7744832376336384,0.056207,-0.695861,0.9719,534.0
P00676,"Dip. Chanona Burguete, Alejandro",M,,LXI,MC,Sin Partido,-0.1417525740992442,0.4886993510959383,-0.327899,0.54481,0.9762,547.0
P00677,"Dip. Cobo Terrazas, Diego",M,,LXI,PVEM,Nueva Alianza,-0.5627930096132265,-0.7482369977242304,-0.74392,-0.668269,0.9429,70.0
P00678,"Dip. Collado Lara, Beatriz",F,,LXI,PAN,Convergencia,1.088994324376383,0.21087779598534664,0.879427,0.269369,0.9816,217.0
P00679,"Contreras Castillo, Armando",M,,LXI,MORENA,,0.8288277906109414,-0.10396244877745263,0.623372,-0.039055,1.0,64.0
P00680,"Contreras Sandoval, Eva",F,,LXI,PAN,Convergencia,0.34913005922202234,-0.7183615821303972,0.151179,-0.640996,0.9836,426.0
P00681,"Coppola Joffroy, Luis Alberto",M,plurinominal,LXI,PAN,Convergencia,-0.40911858224733205,0.2175277875274653,-0.590922,0.279262,0.8718,39.0
P00684,"Félix Guerra, Heriberto",M,plurinominal,LXI,PAN,Convergencia,-0.7278081584235907,-0.29711991153615824,-0.904865,-0.225137,0.864,228.0
P00685,"Dip. Flores Domínguez, Emilio Ramón Ramiro",M,,LXI,PAN,Convergencia,0.4055182759844379,-0.9861734561593929,0.205921,-0.903974,0.9753,445.0
P00687,"Galván Rivas, Andrés",M,mayoria_relativa,LXI,PAN,Convergencia,-0.7503049861081756,-0.007336922838852858,-0.926294,0.059329,0.8437,371.0
P00688,"Dip. Gálvez Rodríguez, Fernel Arturo",M,,LXI,MORENA,,0.12089127905882494,-0.8753736976152527,-0.073185,-0.794587,0.981,105.0
P00689,"Dip. Gamboa Patrón, Emilio",M,,LXI,PRI,Partido Encuentro Social,0.20884833489089943,-0.9665468270967998,0.012938,-0.884269,0.9836,122.0
P00690,"García Cervantes, Ricardo Francisco",M,plurinominal,LXI,PAN,Convergencia,0.5116777498312516,-0.09257208961808286,0.312122,-0.027163,0.975,120.0
P00691,"García Lizardi, Francisco Alcibíades",M,plurinominal,LXI,MC,Sin Partido,0.5406481434410756,0.8844031386879517,0.342751,0.931651,0.9907,431.0
P00692,"García Quiroz, María del Socorro",F,plurinominal,LXI,PRI,Partido Encuentro Social,-0.6612003768616517,-0.11599942265070454,-0.839084,-0.047521,0.7857,56.0
P00693,"Dip. García Portillo, Arturo",M,,LXI,PAN,Convergencia,-0.6985569414582324,-0.10148043130908344,-0.875716,-0.033187,0.8395,162.0
P00694,"García Sánchez, María Cruz",F,mayoria_relativa,LXI,MC,Sin Partido,1.0029619939172238,0.12488874383685905,0.794795,0.185166,0.9969,320.0
P00697,"Gular Solórzano, Alberto",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.9083489979514356,-0.20021155350353348,0.701204,-0.1337,0.9921,127.0
P00698,"Gutiérrez Zurita, Dolores del Carmen",F,mayoria_relativa,LXI,MORENA,,-0.6629828888059976,-0.3062595422813078,-0.841261,-0.234253,0.9221,77.0
P00703,"Guzmán Soto, Valentín",M,mayoria_relativa,LXI,MORENA,,-0.6999518668601041,0.23412471841142277,-0.876331,0.296205,0.9281,139.0
P00706,"Hernández García, Ramiro",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.4758922282158441,0.1934514043962022,0.277642,0.253643,1.0,128.0
P00707,"Hernández González, Maurilio",M,mayoria_relativa,LXI,MORENA,,-0.7034518649574137,0.0855539350866713,-0.8801,0.150394,0.937,127.0
P00711,"Dip. Hernández Olmos, Paula Angélica",F,,LXI,PRI,Partido Encuentro Social,1.0086721458265524,0.5457327037324151,0.801345,0.598202,0.9908,109.0
P00712,"Dip. Hernández Pérez, David",M,,LXI,PRI,Partido Encuentro Social,-0.3552097440980391,0.7234112002326757,-0.536875,0.775654,0.949,98.0
P00010,"Ayala Almeida, Joel",M,,LXII,PRI,Partido Encuentro Social,-0.21493507015655583,-0.5554072863013699,-0.578966,-0.514846,1.0,357.0
P00011,"Bartlett Díaz, Manuel",M,plurinominal,LXII,PT,Alternativa Socialdemócrata,1.3639469298434443,-0.027628286301369875,0.999916,0.012933,0.9697,660.0
P00033,"Corral Jurado, Javier",M,,LXII,PAN,Convergencia,0.9323799298434441,0.23463271369863012,0.568349,0.275194,0.8466,489.0
P00052,"Gamboa Patrón, Emilio",M,,LXII,PRI,Partido Encuentro Social,-0.2000620701565558,-0.5378942863013699,-0.564093,-0.497333,1.0,812.0
P00061,"González Martínez, Jorge Emilio",M,,LXII,PVEM,Nueva Alianza,-0.21263207015655589,-0.5627432863013699,-0.576663,-0.522182,0.9977,439.0
P00092,"Larios Córdova, Héctor",M,,LXII,PAN,Convergencia,0.3892749298434442,0.9591187136986302,0.025244,0.99968,0.8984,620.0
P00112,"Calderón Hinojosa, Luisa María",F,plurinominal,LXII,PAN,Convergencia,0.5598699298434442,0.6549827136986301,0.195839,0.695544,0.9706,578.0
P00730,"Aispuro Torres, José Rosas",M,,LXII,PAN,Convergencia,0.43792692984344417,0.5231267136986301,0.073896,0.563688,0.9725,801.0
P00731,"Albores Gleason, Roberto Armando",M,,LXII,PRI,Partido Encuentro Social,-0.19990207015655587,-0.5382022863013699,-0.563933,-0.497641,0.9718,746.0
P00732,"Alcalá Ruiz, Blanca María del Socorro",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.20088907015655583,-0.5390742863013699,-0.56492,-0.498513,0.9495,752.0
P00733,"Álvarez García, Ivonne Liliana",F,,LXII,PRI,Partido Encuentro Social,-0.2038840701565558,-0.5429152863013699,-0.567915,-0.502354,0.9804,612.0
P00734,"Amador Gaxiola, Daniel",M,,LXII,PRI,Partido Encuentro Social,-0.20526807015655585,-0.5463862863013699,-0.569299,-0.505825,0.9987,766.0
P00735,"Araujo Lara, Angélica del Rosario",F,,LXII,PRI,Partido Encuentro Social,-0.20589407015655586,-0.5473152863013699,-0.569925,-0.506754,0.9975,795.0
P00736,"Arriola Gordillo, Mónica Tzasna",F,plurinominal,LXII,MORENA,,0.5148819298434442,0.1508937136986301,0.150851,0.191455,1.0,346.0
P00737,"Ávila Ruiz, Daniel Gabriel",M,,LXII,PAN,Convergencia,0.6283009298434441,0.9238867136986301,0.26427,0.964448,0.9133,669.0
P00738,"Barbosa Huerta, Miguel",M,plurinominal,LXII,MORENA,,0.9977989298434442,-0.45013028630136986,0.633768,-0.409569,0.963,648.0
P00739,"Barrera Tapia, María Elena",F,mayoria_relativa,LXII,PVEM,Nueva Alianza,-0.2000850701565558,-0.5379492863013698,-0.564116,-0.497388,0.9739,766.0
P00740,"Barroso Agramont, Ricardo",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.1618000701565559,-0.5280482863013699,-0.525831,-0.487487,0.9642,559.0
P00741,"Beristain Navarrete, Luz María",F,,LXII,MORENA,,0.983376929843444,-0.4298502863013699,0.619346,-0.389289,0.855,614.0
P00742,"Burgos García, Enrique",M,plurinominal,LXII,PRI,Partido Encuentro Social,-0.20004407015655584,-0.5380752863013699,-0.564075,-0.497514,0.9975,812.0
P00743,"Búrquez Valenzuela, Francisco de Paula",M,plurinominal,LXII,PAN,Convergencia,0.5923839298434441,0.89624871369863,0.228353,0.93681,0.9083,556.0
P00744,"Camacho Solís, Víctor Manuel",M,plurinominal,LXII,MORENA,,1.137178929843444,-0.3522632863013698,0.773148,-0.311702,0.9329,507.0
P00745,"Casillas Romero, Jesús",M,,LXII,PRI,Partido Encuentro Social,-0.1999530701565559,-0.5380652863013698,-0.563984,-0.497504,1.0,766.0
P00746,"Cavazos Lerma, Manuel",M,plurinominal,LXII,PRI,Partido Encuentro Social,-0.14907307015655585,-0.5249182863013698,-0.513104,-0.484357,0.993,715.0
P00747,"Cervantes Andrade, Raúl",M,,LXII,PRI,Partido Encuentro Social,-0.2040620701565558,-0.5396402863013698,-0.568093,-0.499079,0.9964,553.0
P00748,"Chico Herrera, Miguel Ángel",M,,LXII,PRI,Partido Encuentro Social,-0.2021230701565559,-0.5391382863013698,-0.566154,-0.498577,0.9707,682.0
P00749,"Cordero Arroyo, Ernesto Javier",M,plurinominal,LXII,PAN,Convergencia,0.3808169298434442,0.8346167136986301,0.016786,0.875178,0.9803,609.0
P00750,"Cota Jiménez, Manuel Humberto",M,,LXII,PRI,Partido Encuentro Social,-0.2006950701565558,-0.5396672863013698,-0.564726,-0.499106,0.9732,634.0
P00751,"Cuéllar Cisneros, Lorena",F,,LXII,MORENA,,1.1470459298434441,-0.3434162863013699,0.783015,-0.302855,0.9199,662.0
P00752,"Cuevas Barron, Gabriela",F,,LXII,PAN,Convergencia,0.6121649298434442,0.5090267136986301,0.248134,0.549588,0.8701,747.0
P00753,"Dávila Fernández, Adriana",F,,LXII,PAN,Convergencia,0.5427059298434442,0.7589927136986301,0.178675,0.799554,0.9305,532.0
P00754,"De la Peña Gómez, Angélica",F,,LXII,MORENA,,0.9235239298434441,-0.7174712863013699,0.559493,-0.67691,0.8787,742.0
P00755,"Delgado Carrillo, Mario",M,,LXII,MORENA,,1.2241489298434443,-0.5506562863013699,0.860118,-0.510095,0.8491,583.0
P00756,"Demédicis Hidalgo, Fidel",M,mayoria_relativa,LXII,MORENA,,1.0171899298434441,-0.40808028630136983,0.653159,-0.367519,0.891,642.0
P00757,"Díaz Lizama, Rosa Adriana",F,,LXII,PAN,Convergencia,0.49617192984344416,0.9506687136986302,0.132141,0.99123,0.8453,653.0
P00758,"Díaz Salazar, María Cristina",F,,LXII,PRI,Partido Encuentro Social,-0.20113607015655582,-0.5392772863013698,-0.565167,-0.498716,0.9697,692.0
P00759,"Domínguez Servién, Francisco",M,,LXII,PAN,Convergencia,0.3081859298434442,0.9578767136986303,-0.055845,0.998438,0.9793,484.0
P00760,"Encinas Rodríguez, Alejandro de Jesús",M,mayoria_relativa,LXII,MORENA,,1.1796959298434442,-0.31533928630136987,0.815665,-0.274778,0.9176,680.0
P00761,"Escudero Morales, Pablo",M,,LXII,PVEM,Nueva Alianza,-0.2028840701565558,-0.5360232863013699,-0.566915,-0.495462,1.0,613.0
P00762,"Fayad Meneses, Omar",M,,LXII,PRI,Partido Encuentro Social,-0.3974690701565558,-0.6887252863013699,-0.7615,-0.648164,0.9576,779.0
P00763,"Fernández Aguirre, Braulio Manuel",M,plurinominal,LXII,PRI,Partido Encuentro Social,-0.2057830701565559,-0.5455802863013699,-0.569814,-0.505019,1.0,594.0
P00764,"Flores Escalera, Hilda Esthela",F,,LXII,PRI,Partido Encuentro Social,-0.20508207015655583,-0.54638928630137,-0.569113,-0.505828,0.986,713.0
