vote_event_id,result,requirement,asistentes,mayoria_necesaria,a_favor,en_contra,abstencion,ausente,margin,critical_parties,critical_count
VE_S00197,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S00198,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00199,aprobada,mayoria_simple,93,47,75,16,2,0,28,O12|O15,2
VE_S00200,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00201,aprobada,mayoria_simple,95,48,76,19,0,0,28,O12,1
VE_S00202,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S00203,aprobada,mayoria_simple,92,46,70,7,15,0,24,O12|O15,2
VE_S00204,aprobada,mayoria_simple,91,46,88,0,3,0,42,,0
VE_S00205,aprobada,mayoria_simple,97,49,97,0,0,0,48,,0
VE_S00206,aprobada,mayoria_simple,101,51,101,0,0,0,50,,0
VE_S00207,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00208,aprobada,mayoria_simple,103,52,103,0,0,0,51,,0
VE_S00209,aprobada,mayoria_simple,93,47,93,0,0,0,46,,0
VE_S00210,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00211,aprobada,mayoria_calificada,95,991,95,0,0,0,-896,O12|O13|O15|O18|O19,5
VE_S00212,aprobada,mayoria_calificada,96,991,96,0,0,0,-895,O12|O13|O15|O18|O19,5
VE_S00213,aprobada,mayoria_simple,85,43,69,0,16,0,26,O15,1
VE_S00214,aprobada,mayoria_simple,81,41,69,0,12,0,28,O15,1
VE_S00215,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S00216,aprobada,mayoria_simple,83,42,82,0,1,0,40,,0
VE_S00217,aprobada,mayoria_simple,86,43,75,2,9,0,32,O15,1
VE_S00218,aprobada,mayoria_simple,109,55,104,0,5,0,49,,0
VE_S00219,aprobada,mayoria_simple,105,53,101,3,1,0,48,,0
VE_S00220,aprobada,mayoria_simple,108,54,60,46,2,0,6,O12|O15|O18,3
VE_S00221,aprobada,mayoria_simple,101,51,79,22,0,0,28,O15,1
VE_S00222,aprobada,mayoria_simple,99,50,77,22,0,0,27,O15,1
VE_S00223,aprobada,mayoria_simple,100,50,76,24,0,0,26,O15,1
VE_S00224,aprobada,mayoria_simple,99,50,75,22,2,0,25,O15,1
VE_S00225,aprobada,mayoria_simple,91,46,72,19,0,0,26,O15,1
VE_S00226,aprobada,mayoria_simple,89,45,73,16,0,0,28,O15,1
VE_S00227,aprobada,mayoria_simple,89,45,70,19,0,0,25,O15,1
VE_S00228,aprobada,mayoria_simple,92,46,71,21,0,0,25,O15,1
VE_S00229,aprobada,mayoria_simple,91,46,73,18,0,0,27,O15,1
VE_S00230,aprobada,mayoria_simple,86,43,69,17,0,0,26,O15,1
VE_S00231,aprobada,mayoria_simple,88,44,73,15,0,0,29,O15,1
VE_S00232,aprobada,mayoria_simple,89,45,71,18,0,0,26,O15,1
VE_S00233,aprobada,mayoria_simple,89,45,72,17,0,0,27,O15,1
VE_S00234,aprobada,mayoria_simple,94,47,74,20,0,0,27,O15,1
VE_S00235,rechazada,mayoria_simple,77,39,36,41,0,0,2,O12|O15|O18,3
VE_S00236,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S00237,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00238,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S00239,aprobada,mayoria_simple,81,41,55,21,5,0,14,O12|O15,2
VE_S00240,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S00241,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S00242,aprobada,mayoria_simple,73,37,70,0,3,0,33,,0
VE_S00243,aprobada,mayoria_simple,86,43,85,0,1,0,42,,0
VE_S00244,aprobada,mayoria_simple,89,45,88,0,1,0,43,,0
VE_S00245,aprobada,mayoria_simple,86,43,85,0,1,0,42,,0
VE_S00246,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S00247,aprobada,mayoria_simple,101,51,101,0,0,0,50,,0
VE_S00248,aprobada,mayoria_simple,91,46,91,0,0,0,45,,0
VE_S00249,aprobada,mayoria_simple,80,40,79,0,1,0,39,,0
VE_S00250,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00251,aprobada,mayoria_simple,99,50,77,22,0,0,27,O12|O15,2
VE_S00252,aprobada,mayoria_simple,94,47,85,5,4,0,38,,0
VE_S00253,aprobada,mayoria_simple,77,39,76,0,1,0,37,,0
VE_S00254,aprobada,mayoria_simple,97,49,80,17,0,0,31,O15,1
VE_S00255,aprobada,mayoria_calificada,79,991,79,0,0,0,-912,O12|O13|O15|O18|O19,5
VE_S00256,aprobada,mayoria_simple,75,38,72,3,0,0,34,,0
VE_S00257,aprobada,mayoria_simple,83,42,81,2,0,0,39,,0
VE_S00258,aprobada,mayoria_simple,76,38,74,2,0,0,36,,0
VE_S00259,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S00260,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S00261,aprobada,mayoria_simple,72,36,72,0,0,0,36,,0
VE_S00262,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S00263,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S00264,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S00265,aprobada,mayoria_simple,110,55,93,16,1,0,38,O15,1
VE_S00266,aprobada,mayoria_simple,100,50,82,0,18,0,32,O15,1
VE_S00267,aprobada,mayoria_simple,109,55,79,29,1,0,24,O12|O15,2
VE_S00268,aprobada,mayoria_simple,101,51,78,15,8,0,27,O15,1
VE_S00269,aprobada,mayoria_simple,106,53,83,21,2,0,30,O15,1
VE_S00270,aprobada,mayoria_simple,108,54,99,9,0,0,45,O15,1
VE_S00271,aprobada,mayoria_simple,105,53,80,24,1,0,27,O15,1
VE_S00272,aprobada,mayoria_simple,106,53,77,29,0,0,24,O12|O15,2
VE_S00273,aprobada,mayoria_simple,100,50,100,0,0,0,50,,0
VE_S00274,aprobada,mayoria_simple,98,49,95,3,0,0,46,,0
VE_S00275,aprobada,mayoria_simple,105,53,93,12,0,0,40,O15,1
VE_S00276,aprobada,mayoria_simple,107,54,80,27,0,0,26,O15,1
VE_S00277,aprobada,mayoria_simple,107,54,81,25,1,0,27,O12|O15,2
VE_S00278,aprobada,mayoria_simple,105,53,96,9,0,0,43,O15,1
VE_S00279,aprobada,mayoria_simple,103,52,96,6,1,0,44,,0
VE_S00280,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S00281,aprobada,mayoria_simple,101,51,96,2,3,0,45,,0
VE_S00282,aprobada,mayoria_simple,102,51,86,0,16,0,35,O15,1
VE_S00283,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00284,aprobada,mayoria_simple,104,52,104,0,0,0,52,,0
VE_S00285,aprobada,mayoria_simple,103,52,103,0,0,0,51,,0
VE_S00286,aprobada,mayoria_simple,103,52,101,0,2,0,49,,0
VE_S00287,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00288,aprobada,mayoria_simple,96,48,86,2,8,0,38,,0
VE_S00289,aprobada,mayoria_simple,100,50,99,0,1,0,49,,0
VE_S00290,aprobada,mayoria_simple,95,48,89,0,6,0,41,,0
VE_S00291,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S00292,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S00293,aprobada,mayoria_simple,96,48,93,0,3,0,45,,0
VE_S00294,aprobada,mayoria_simple,108,54,108,0,0,0,54,,0
VE_S00295,aprobada,mayoria_simple,104,52,104,0,0,0,52,,0
VE_S00296,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S00297,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S00298,aprobada,mayoria_simple,101,51,58,43,0,0,7,O12|O15|O18,3
VE_S00299,aprobada,mayoria_simple,95,48,94,0,1,0,46,,0
VE_S00300,aprobada,mayoria_simple,112,56,112,0,0,0,56,,0
VE_S00301,aprobada,mayoria_simple,102,51,101,0,1,0,50,,0
VE_S00302,aprobada,mayoria_simple,105,53,104,0,1,0,51,,0
VE_S00303,aprobada,mayoria_simple,110,55,102,4,4,0,47,,0
VE_S00304,aprobada,mayoria_simple,110,55,109,0,1,0,54,,0
VE_S00305,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S00306,aprobada,mayoria_simple,104,52,104,0,0,0,52,,0
VE_S00307,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S00308,aprobada,mayoria_simple,100,50,100,0,0,0,50,,0
VE_S00309,aprobada,mayoria_simple,107,54,107,0,0,0,53,,0
VE_S00310,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S00311,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S00312,aprobada,mayoria_simple,104,52,102,0,2,0,50,,0
VE_S00313,aprobada,mayoria_simple,107,54,107,0,0,0,53,,0
VE_S00314,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S00315,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S00316,aprobada,mayoria_simple,103,52,101,1,1,0,49,,0
VE_S00317,aprobada,mayoria_calificada,102,991,73,29,0,0,-918,O12|O13|O15|O18|O19,5
VE_S00318,aprobada,mayoria_calificada,111,991,80,27,4,0,-911,O12|O13|O15|O18|O19,5
VE_S00319,aprobada,mayoria_calificada,103,991,74,29,0,0,-917,O12|O13|O15|O18|O19,5
VE_S00320,aprobada,mayoria_calificada,103,991,75,28,0,0,-916,O12|O13|O15|O18|O19,5
VE_S00321,aprobada,mayoria_calificada,101,991,82,19,0,0,-909,O12|O13|O15|O18|O19,5
VE_S00322,aprobada,mayoria_calificada,100,991,75,25,0,0,-916,O12|O13|O15|O18|O19,5
VE_S00323,aprobada,mayoria_calificada,103,991,76,27,0,0,-915,O12|O13|O15|O18|O19,5
VE_S00324,aprobada,mayoria_calificada,96,991,73,23,0,0,-918,O12|O13|O15|O18|O19,5
VE_S00325,aprobada,mayoria_calificada,100,991,73,27,0,0,-918,O12|O13|O15|O18|O19,5
VE_S00326,aprobada,mayoria_calificada,98,991,79,19,0,0,-912,O12|O13|O15|O18|O19,5
VE_S00327,aprobada,mayoria_calificada,99,991,80,18,1,0,-911,O12|O13|O15|O18|O19,5
VE_S00328,aprobada,mayoria_calificada,99,991,75,24,0,0,-916,O12|O13|O15|O18|O19,5
VE_S00329,aprobada,mayoria_calificada,93,991,87,5,1,0,-904,O12|O13|O15|O18|O19,5
VE_S00330,aprobada,mayoria_calificada,94,991,73,20,1,0,-918,O12|O13|O15|O18|O19,5
VE_S00331,aprobada,mayoria_calificada,90,991,71,19,0,0,-920,O12|O13|O15|O18|O19,5
VE_S00332,aprobada,mayoria_calificada,99,991,74,25,0,0,-917,O12|O13|O15|O18|O19,5
VE_S00333,aprobada,mayoria_simple,90,45,76,0,14,0,31,O12,1
VE_S00334,rechazada,mayoria_simple,101,51,31,69,1,0,18,O12|O15,2
VE_S00335,aprobada,mayoria_simple,90,45,49,41,0,0,4,O12|O15|O18,3
VE_S00336,aprobada,mayoria_simple,98,49,75,23,0,0,26,O12|O15,2
VE_S00337,aprobada,mayoria_simple,95,48,94,0,1,0,46,,0
VE_S00338,aprobada,mayoria_simple,105,53,104,0,1,0,51,,0
VE_S00339,aprobada,mayoria_calificada,98,991,98,0,0,0,-893,O12|O13|O15|O18|O19,5
VE_S00340,rechazada,mayoria_simple,96,48,42,54,0,0,6,O12|O15,2
VE_S00341,aprobada,mayoria_simple,104,52,87,0,17,0,35,O15,1
VE_S00342,aprobada,mayoria_simple,99,50,83,3,13,0,33,O15,1
VE_S00343,aprobada,mayoria_calificada,97,991,81,16,0,0,-910,O12|O13|O15|O18|O19,5
VE_S00344,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S00345,aprobada,mayoria_simple,110,55,103,5,2,0,48,,0
VE_S00346,aprobada,mayoria_simple,85,43,67,12,6,0,24,O12|O15,2
VE_S00347,rechazada,mayoria_simple,86,43,31,54,1,0,11,O12|O15,2
VE_S00348,aprobada,mayoria_simple,96,48,93,0,3,0,45,,0
VE_S00349,aprobada,mayoria_simple,92,46,82,2,8,0,36,,0
VE_S00350,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S00351,aprobada,mayoria_simple,103,52,97,4,2,0,45,,0
VE_S00352,aprobada,mayoria_calificada,98,991,73,25,0,0,-918,O12|O13|O15|O18,4
VE_S00353,rechazada,mayoria_calificada,92,991,25,67,0,0,-924,O12|O13|O15|O18,4
VE_S00354,aprobada,mayoria_calificada,93,991,92,0,1,0,-899,O12|O13|O15|O18|O19,5
VE_S00355,aprobada,mayoria_calificada,87,991,86,0,1,0,-905,O12|O13|O15|O18|O19,5
VE_S00356,aprobada,mayoria_simple,95,48,94,0,1,0,46,,0
VE_S00357,aprobada,mayoria_simple,89,45,88,0,1,0,43,,0
VE_S00358,aprobada,mayoria_simple,82,41,81,0,1,0,40,,0
VE_S00359,aprobada,mayoria_simple,89,45,77,0,12,0,32,,0
VE_S00360,aprobada,mayoria_simple,87,44,66,14,7,0,22,O12|O15,2
VE_S00361,aprobada,mayoria_simple,91,46,71,2,18,0,25,O12|O15,2
VE_S00362,aprobada,mayoria_simple,94,47,93,0,1,0,46,,0
VE_S00363,rechazada,mayoria_simple,97,49,15,60,22,0,11,O12|O15,2
VE_S00364,aprobada,mayoria_simple,95,48,91,0,4,0,43,,0
VE_S00365,rechazada,mayoria_simple,67,34,23,44,0,0,10,O12|O15,2
VE_S00366,aprobada,mayoria_calificada,92,991,92,0,0,0,-899,O12|O13|O15|O18|O19,5
VE_S00367,aprobada,mayoria_simple,92,46,92,0,0,0,46,,0
VE_S00368,aprobada,mayoria_calificada,91,991,91,0,0,0,-900,O12|O13|O15|O18|O19,5
VE_S00369,aprobada,mayoria_simple,87,44,86,0,1,0,42,,0
VE_S00370,aprobada,mayoria_simple,86,43,84,0,2,0,41,,0
VE_S00371,aprobada,mayoria_simple,84,42,83,0,1,0,41,,0
VE_S00372,aprobada,mayoria_simple,85,43,73,12,0,0,30,O15,1
VE_S00373,aprobada,mayoria_simple,100,50,99,0,1,0,49,,0
VE_S00374,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00375,aprobada,mayoria_simple,88,44,87,0,1,0,43,,0
VE_S00376,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S00377,aprobada,mayoria_simple,104,52,104,0,0,0,52,,0
VE_S00378,aprobada,mayoria_calificada,112,991,109,0,3,0,-882,O12|O13|O15|O18|O19,5
VE_S00379,aprobada,mayoria_calificada,104,991,104,0,0,0,-887,O12|O13|O15|O18|O19,5
VE_S00380,aprobada,mayoria_calificada,105,991,105,0,0,0,-886,O12|O13|O15|O18|O19,5
VE_S00381,aprobada,mayoria_simple,101,51,101,0,0,0,50,,0
VE_S00382,aprobada,mayoria_calificada,104,991,104,0,0,0,-887,O12|O13|O15|O18|O19,5
VE_S00383,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S00384,aprobada,mayoria_simple,99,50,92,0,7,0,42,,0
VE_S00385,aprobada,mayoria_simple,92,46,92,0,0,0,46,,0
VE_S00386,aprobada,mayoria_simple,98,49,70,25,3,0,21,O12|O15,2
VE_S00387,aprobada,mayoria_calificada,96,991,78,15,3,0,-913,O12|O13|O15|O18|O19,5
VE_S00388,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S00389,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S00390,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S00391,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00392,aprobada,mayoria_simple,96,48,68,24,4,0,20,O12|O15,2
VE_S00393,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00394,aprobada,mayoria_simple,100,50,96,0,4,0,46,,0
VE_S00395,aprobada,mayoria_simple,99,50,98,0,1,0,48,,0
VE_S00396,aprobada,mayoria_simple,103,52,103,0,0,0,51,,0
VE_S00397,aprobada,mayoria_simple,98,49,97,0,1,0,48,,0
VE_S00398,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S00399,aprobada,mayoria_simple,113,57,105,2,6,0,48,,0
VE_S00400,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S00401,aprobada,mayoria_simple,100,50,100,0,0,0,50,,0
VE_S00402,aprobada,mayoria_simple,107,54,107,0,0,0,53,,0
VE_S00403,aprobada,mayoria_simple,89,45,89,0,0,0,44,,0
VE_S00404,aprobada,mayoria_simple,101,51,74,27,0,0,23,O12|O15,2
VE_S00405,aprobada,mayoria_simple,95,48,92,2,1,0,44,,0
VE_S00406,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S00407,aprobada,mayoria_simple,89,45,88,0,1,0,43,,0
VE_S00409,aprobada,mayoria_simple,84,42,82,0,2,0,40,,0
VE_S00410,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S00411,aprobada,mayoria_simple,65,33,36,29,0,0,3,O12|O15|O18,3
VE_S00412,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00413,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S00414,aprobada,mayoria_simple,84,42,83,1,0,0,41,,0
VE_S00415,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S00416,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S00417,aprobada,mayoria_simple,83,42,77,1,5,0,35,,0
VE_S00418,aprobada,mayoria_simple,97,49,97,0,0,0,48,,0
VE_S00419,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00420,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00421,aprobada,mayoria_simple,87,44,82,5,0,0,38,,0
VE_S00422,aprobada,mayoria_simple,97,49,97,0,0,0,48,,0
VE_S00423,aprobada,mayoria_simple,97,49,97,0,0,0,48,,0
VE_S00424,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00425,aprobada,mayoria_simple,92,46,92,0,0,0,46,,0
VE_S00426,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00427,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S00428,aprobada,mayoria_simple,104,52,96,7,1,0,44,,0
VE_S00429,aprobada,mayoria_simple,112,56,112,0,0,0,56,,0
VE_S00430,aprobada,mayoria_simple,104,52,102,2,0,0,50,,0
VE_S00431,aprobada,mayoria_simple,109,55,106,0,3,0,51,,0
VE_S00432,aprobada,mayoria_simple,108,54,96,12,0,0,42,O15,1
VE_S00433,aprobada,mayoria_simple,104,52,96,7,1,0,44,,0
VE_S00434,aprobada,mayoria_simple,119,60,113,6,0,0,53,,0
VE_S00435,aprobada,mayoria_calificada,117,991,108,9,0,0,-883,O12|O13|O15|O18|O19,5
VE_S00436,aprobada,mayoria_simple,119,60,113,6,0,0,53,,0
VE_S00437,aprobada,mayoria_simple,119,60,113,6,0,0,53,,0
VE_S00438,aprobada,mayoria_simple,118,59,113,5,0,0,54,,0
VE_S00439,aprobada,mayoria_simple,120,60,114,6,0,0,54,,0
VE_S00440,aprobada,mayoria_simple,119,60,109,10,0,0,49,O15,1
VE_S00441,aprobada,mayoria_simple,119,60,89,30,0,0,29,O12|O15,2
VE_S00442,rechazada,mayoria_simple,117,59,29,88,0,0,29,O12|O15,2
VE_S00443,aprobada,mayoria_simple,115,58,108,7,0,0,50,,0
VE_S00444,aprobada,mayoria_simple,91,46,85,0,6,0,39,,0
VE_S00445,aprobada,mayoria_simple,86,43,84,0,2,0,41,,0
VE_S00446,aprobada,mayoria_simple,88,44,84,0,4,0,40,,0
VE_S00447,aprobada,mayoria_simple,83,42,82,0,1,0,40,,0
VE_S00448,aprobada,mayoria_simple,85,43,83,0,2,0,40,,0
VE_S00449,aprobada,mayoria_simple,87,44,85,0,2,0,41,,0
VE_S00450,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S00451,aprobada,mayoria_simple,85,43,84,0,1,0,41,,0
VE_S00452,aprobada,mayoria_simple,79,40,63,15,1,0,23,O12|O15,2
VE_S00453,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S00454,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00455,aprobada,mayoria_simple,87,44,87,0,0,0,43,,0
VE_S00456,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S00457,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S00458,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S00459,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S00460,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S00461,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S00462,aprobada,mayoria_simple,80,40,74,0,6,0,34,,0
VE_S00463,aprobada,mayoria_simple,77,39,76,0,1,0,37,,0
VE_S00464,aprobada,mayoria_simple,72,36,71,0,1,0,35,,0
VE_S00465,aprobada,mayoria_simple,75,38,74,0,1,0,36,,0
VE_S00466,aprobada,mayoria_simple,76,38,75,0,1,0,37,,0
VE_S00467,aprobada,mayoria_simple,72,36,71,0,1,0,35,,0
VE_S00468,aprobada,mayoria_simple,93,47,89,0,4,0,42,,0
VE_S00469,aprobada,mayoria_simple,92,46,76,0,16,0,30,O12|O15,2
VE_S00470,aprobada,mayoria_simple,80,40,79,0,1,0,39,,0
VE_S00471,aprobada,mayoria_simple,69,35,69,0,0,0,34,,0
VE_S00472,aprobada,mayoria_simple,94,47,93,0,1,0,46,,0
VE_S00473,aprobada,mayoria_simple,86,43,85,0,1,0,42,,0
VE_S00474,aprobada,mayoria_simple,95,48,94,0,1,0,46,,0
VE_S00475,aprobada,mayoria_simple,95,48,94,0,1,0,46,,0
VE_S00476,aprobada,mayoria_simple,93,47,92,0,1,0,45,,0
VE_S00477,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00478,aprobada,mayoria_calificada,97,991,96,0,1,0,-895,O12|O13|O15|O18|O19,5
VE_S00479,aprobada,mayoria_simple,92,46,90,0,2,0,44,,0
VE_S00480,aprobada,mayoria_simple,93,47,92,0,1,0,45,,0
VE_S00481,aprobada,mayoria_simple,89,45,83,0,6,0,38,,0
VE_S00482,aprobada,mayoria_calificada,98,991,97,0,1,0,-894,O12|O13|O15|O18|O19,5
VE_S00483,aprobada,mayoria_calificada,99,991,99,0,0,0,-892,O12|O13|O15|O18|O19,5
VE_S00484,aprobada,mayoria_calificada,94,991,94,0,0,0,-897,O12|O13|O15|O18|O19,5
VE_S00485,aprobada,mayoria_simple,89,45,89,0,0,0,44,,0
VE_S00486,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S00487,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S00488,aprobada,mayoria_simple,87,44,86,0,1,0,42,,0
VE_S00489,aprobada,mayoria_simple,81,41,80,0,1,0,39,,0
VE_S00490,aprobada,mayoria_simple,82,41,74,0,8,0,33,,0
VE_S00491,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00492,aprobada,mayoria_simple,84,42,81,0,3,0,39,,0
VE_S00493,aprobada,mayoria_simple,86,43,85,0,1,0,42,,0
VE_S00494,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S00495,aprobada,mayoria_simple,84,42,83,0,1,0,41,,0
VE_S00496,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S00497,aprobada,mayoria_calificada,82,991,78,3,1,0,-913,O12|O13|O15|O18|O19,5
VE_S00498,aprobada,mayoria_calificada,74,991,71,0,3,0,-920,O12|O13|O15|O18|O19,5
VE_S00499,aprobada,mayoria_simple,87,44,64,22,1,0,20,O12|O15,2
VE_S00500,aprobada,mayoria_simple,84,42,59,21,4,0,17,O12|O15,2
VE_S00501,aprobada,mayoria_simple,77,39,60,17,0,0,21,O12|O15,2
VE_S00502,aprobada,mayoria_simple,94,47,93,0,1,0,46,,0
VE_S00503,aprobada,mayoria_calificada,99,991,99,0,0,0,-892,O12|O13|O15|O18|O19,5
VE_S00504,aprobada,mayoria_simple,82,41,75,3,4,0,34,,0
VE_S00505,aprobada,mayoria_simple,93,47,85,8,0,0,38,O15,1
VE_S00506,aprobada,mayoria_simple,90,45,89,0,1,0,44,,0
VE_S00507,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00508,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S00509,aprobada,mayoria_simple,101,51,80,19,2,0,29,O12|O15,2
VE_S00510,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S00511,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00512,aprobada,mayoria_simple,92,46,91,0,1,0,45,,0
VE_S00513,aprobada,mayoria_simple,83,42,82,0,1,0,40,,0
VE_S00514,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S00515,rechazada,mayoria_simple,84,42,24,58,2,0,16,O12|O15,2
VE_S00516,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S00517,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S00518,aprobada,mayoria_simple,95,48,87,0,8,0,39,,0
VE_S00519,aprobada,mayoria_simple,97,49,89,8,0,0,40,,0
VE_S00520,aprobada,mayoria_simple,87,44,86,0,1,0,42,,0
VE_S00521,aprobada,mayoria_simple,85,43,82,3,0,0,39,,0
VE_S00522,aprobada,mayoria_simple,88,44,87,0,1,0,43,,0
VE_S00523,aprobada,mayoria_simple,82,41,81,0,1,0,40,,0
VE_S00524,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S00525,aprobada,mayoria_simple,91,46,91,0,0,0,45,,0
VE_S00526,aprobada,mayoria_simple,78,39,68,4,6,0,29,,0
VE_S00527,aprobada,mayoria_simple,92,46,88,0,4,0,42,,0
VE_S00528,aprobada,mayoria_simple,92,46,88,0,4,0,42,,0
VE_S00529,aprobada,mayoria_simple,93,47,93,0,0,0,46,,0
VE_S00530,aprobada,mayoria_simple,87,44,87,0,0,0,43,,0
VE_S00531,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S00532,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S00533,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S00534,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S00535,aprobada,mayoria_simple,105,53,104,0,1,0,51,,0
VE_S00536,aprobada,mayoria_simple,105,53,104,0,1,0,51,,0
VE_S00537,aprobada,mayoria_simple,109,55,109,0,0,0,54,,0
VE_S00538,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S00539,aprobada,mayoria_simple,100,50,100,0,0,0,50,,0
VE_S00540,aprobada,mayoria_simple,101,51,100,0,1,0,49,,0
VE_S00541,aprobada,mayoria_simple,112,56,112,0,0,0,56,,0
VE_S00542,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S00543,aprobada,mayoria_simple,98,49,97,0,1,0,48,,0
VE_S00544,aprobada,mayoria_simple,97,49,95,0,2,0,46,,0
VE_S00545,aprobada,mayoria_simple,102,51,101,0,1,0,50,,0
VE_S00546,aprobada,mayoria_calificada,98,991,98,0,0,0,-893,O12|O13|O15|O18|O19,5
VE_S00547,aprobada,mayoria_simple,101,51,95,3,3,0,44,,0
VE_S00548,aprobada,mayoria_simple,108,54,108,0,0,0,54,,0
VE_S00549,aprobada,mayoria_simple,107,54,105,0,2,0,51,,0
